pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
2067,2,0,0,Employees,ttaylorr,2017-03-22T20:15:32Z,98,36,3
2049,1,0,0,Volunteers,TheJare,2017-09-07T19:13:21Z,1,1,1
2048,2,1,0,Employees,ttaylorr,2017-03-24T17:34:29Z,72,11,8
2047,4,1,0,Employees,ttaylorr,2017-03-17T19:37:19Z,14,11,4
2042,6,0,2,Employees,ttaylorr,2017-03-22T16:56:33Z,202,146,11
2035,10,5,14,Employees,ttaylorr,2017-03-16T18:46:38Z,256,82,12
2033,2,0,0,Volunteers,dpursehouse,2017-03-15T16:21:24Z,2,2,2
2028,3,1,0,Volunteers,dpursehouse,2017-03-14T15:08:13Z,3,3,3
2023,2,16,3,Volunteers,bozaro,2017-07-12T15:44:34Z,93,21,10
2021,3,6,0,Volunteers,grimreaper,2017-03-09T23:53:19Z,1,1,1
2020,3,0,0,Employees,terrorobe,2017-03-10T17:38:41Z,16,8,3
2019,2,0,0,Employees,terrorobe,2017-03-10T17:32:38Z,10,8,2
2008,1,0,1,Employees,ttaylorr,2017-03-06T23:30:28Z,16,4,5
2007,1,0,0,Employees,ttaylorr,2017-03-06T22:50:08Z,114,58,11
2004,10,1,12,Employees,ttaylorr,2017-03-06T22:20:12Z,170,114,34
1999,1,2,3,Employees,terrorobe,2017-03-03T19:02:15Z,5,0,1
1990,2,1,3,Employees,technoweenie,2017-03-01T16:27:39Z,181,7,6
1989,1,0,0,Employees,technoweenie,2017-03-01T01:29:00Z,59,57,5
1987,3,1,0,Employees,technoweenie,2017-02-28T00:00:25Z,51,51,5
1986,1,0,0,Employees,technoweenie,2017-02-27T18:49:14Z,2,11,1
1983,5,2,0,Employees,technoweenie,2017-02-27T16:40:09Z,60,15,9
1982,1,0,0,Volunteers,sschuberth,2017-02-24T20:54:33Z,1,0,1
1980,1,0,0,Volunteers,sschuberth,2017-02-24T16:41:06Z,2,0,1
1979,3,0,0,Volunteers,sschuberth,2017-02-24T17:07:01Z,9,7,4
1978,4,0,1,Employees,technoweenie,2017-02-24T00:21:02Z,90,78,11
1971,7,7,2,Employees,ttaylorr,2017-02-22T23:00:06Z,211,12,8
1968,1,0,0,Volunteers,sschuberth,2017-02-21T20:38:51Z,1,1,1
1966,5,18,2,Volunteers,sschuberth,2017-02-23T18:22:37Z,373,30,16
1965,7,10,0,Employees,ttaylorr,2017-02-28T22:46:57Z,700,213,39
1962,8,1,0,Employees,ttaylorr,2017-02-21T21:23:30Z,212,81,12
1961,1,1,0,Employees,ttaylorr,2017-02-21T17:30:04Z,9,8,4
1959,2,4,0,Volunteers,sschuberth,2017-02-19T07:02:26Z,6,3,3
1958,4,1,8,Employees,ttaylorr,2017-02-18T00:49:48Z,205,144,9
1957,1,0,0,Employees,technoweenie,2017-02-17T19:15:50Z,28,22,5
1955,5,1,0,Employees,ttaylorr,2017-02-17T17:30:07Z,154,16,6
1954,1,0,0,Employees,ttaylorr,2017-02-17T01:54:18Z,42,5,2
1953,6,0,0,Employees,technoweenie,2017-02-17T17:29:52Z,651,398,30
1952,1,2,0,Employees,ttaylorr,2017-02-17T00:06:49Z,5,2,2
1951,9,1,6,Employees,ttaylorr,2017-02-17T00:13:37Z,313,62,12
1950,1,0,0,Employees,technoweenie,2017-02-16T16:41:04Z,16,4,6
1947,1,0,0,Employees,ttaylorr,2017-02-16T17:22:44Z,0,199,2
1946,2,0,0,Employees,technoweenie,2017-02-15T20:29:34Z,46,83,11
1940,2,1,0,Employees,technoweenie,2017-02-14T23:11:04Z,73,8,5
1938,2,0,0,Volunteers,sschuberth,2017-02-14T16:34:15Z,2,6,2
1937,5,11,5,Employees,ttaylorr,2017-02-14T18:13:00Z,2278,1092,72
1936,5,0,8,Employees,technoweenie,2017-02-15T21:04:03Z,210,172,31
1932,8,7,7,Employees,ttaylorr,2017-02-13T21:07:48Z,1291,921,51
1931,8,0,0,Employees,technoweenie,2017-02-13T20:52:34Z,1508,1195,656
1930,4,5,0,Volunteers,sschuberth,2017-02-11T12:14:33Z,16,8,4
1927,4,0,7,Employees,technoweenie,2017-02-13T18:26:32Z,36,10,6
1924,1,2,0,Employees,technoweenie,2017-02-09T17:20:19Z,4,1,2
1921,2,1,0,Employees,technoweenie,2017-02-07T20:46:00Z,23,7,3
1914,12,0,1,Employees,technoweenie,2017-02-13T21:19:57Z,2224,1105,83
1913,1,0,0,Employees,technoweenie,2017-02-06T14:47:57Z,1,1,1
1912,5,13,1,Employees,technoweenie,2017-04-12T20:23:20Z,6882,2233,190
1910,2,0,0,Employees,technoweenie,2017-02-06T15:04:51Z,9,9,2
1909,10,3,18,Employees,technoweenie,2017-02-09T16:17:23Z,818,209,33
1905,4,1,6,Employees,technoweenie,2017-02-02T15:39:59Z,469,139,11
1904,4,0,5,Employees,technoweenie,2017-02-01T15:27:56Z,90,89,10
1896,9,2,13,Volunteers,sinbad,2017-02-06T20:52:06Z,659,161,19
1893,11,1,4,Employees,technoweenie,2017-01-26T19:53:10Z,2290,262,80
1890,4,0,1,Employees,technoweenie,2017-01-26T19:01:58Z,211,48,19
1887,3,0,2,Employees,technoweenie,2017-01-25T16:19:09Z,87,30,8
1886,4,3,4,Employees,technoweenie,2017-01-26T16:52:01Z,98,32,11
1885,3,1,2,Employees,ttaylorr,2017-01-23T23:14:02Z,10,17,4
1877,3,0,0,Employees,ttaylorr,2017-01-23T18:34:45Z,133,20,11
1870,36,0,0,Volunteers,sinbad,2017-01-19T12:08:45Z,11314,8568,306
1868,2,1,0,Volunteers,sinbad,2017-01-19T11:41:45Z,29,2,4
1863,2,0,2,Employees,ttaylorr,2017-01-13T20:49:56Z,25,20,6
1861,4,9,10,Volunteers,monitorjbl,2017-01-23T18:15:36Z,1552,171,41
1857,1,2,0,Employees,ttaylorr,2017-01-12T20:45:38Z,16,4,6
1856,1,0,0,Employees,ttaylorr,2017-01-12T18:10:58Z,5,2,1
1852,2,0,0,Employees,ttaylorr,2017-01-12T17:19:11Z,35,2,2
1850,1,0,0,Employees,technoweenie,2017-01-10T20:46:20Z,0,56,6
1849,4,0,2,Employees,ttaylorr,2017-01-10T21:50:04Z,298,14,11
1847,3,0,0,Volunteers,sinbad,2017-01-10T16:19:07Z,7,3,3
1846,4,6,0,Employees,technoweenie,2017-01-10T20:14:42Z,35,6014,54
1841,11,4,3,Employees,technoweenie,2017-01-09T23:26:13Z,328,224,34
1840,1,0,0,Employees,technoweenie,2017-01-07T03:23:34Z,83,7,3
1839,117,0,0,Employees,technoweenie,2017-01-06T21:56:33Z,17401,5527,590
1838,7,0,0,Employees,technoweenie,2017-01-06T21:28:28Z,1037,154,28
1837,4,0,1,Employees,technoweenie,2017-01-06T21:04:05Z,428,18,10
1835,1,0,0,Employees,ttaylorr,2017-01-06T16:53:19Z,10,7,3
1832,1,0,0,Employees,ttaylorr,2017-01-05T18:38:10Z,11,0,1
1827,24,1,7,Employees,technoweenie,2017-01-06T18:48:07Z,756,442,102
1825,3,1,0,Employees,technoweenie,2017-01-05T15:48:31Z,62,2,6
1824,14,1,18,Employees,technoweenie,2017-01-06T18:15:07Z,699,262,44
1822,32,11,32,Volunteers,sinbad,2017-01-16T11:32:57Z,3506,1698,116
1820,3,4,6,Volunteers,creste,2017-01-12T16:01:09Z,39,9,3
1818,9,0,0,Employees,ttaylorr,2017-01-05T18:07:55Z,127,42,20
1815,17,2,10,Employees,ttaylorr,2017-01-13T23:22:50Z,6463,6795,172
1814,5,3,0,Employees,ttaylorr,2017-01-05T18:18:54Z,89,9,7
1812,13,6,0,Employees,ttaylorr,2017-01-11T22:47:45Z,181,212,23
1811,1,0,0,Employees,ttaylorr,2016-12-27T22:34:55Z,1,1,1
1810,1,2,0,Employees,ttaylorr,2016-12-27T22:22:19Z,1,1,1
1809,1,0,0,Employees,ttaylorr,2016-12-27T20:33:44Z,22,4,6
1807,1,0,0,Employees,ttaylorr,2016-12-27T20:11:45Z,37,27,2
1806,3,1,0,Employees,ttaylorr,2016-12-27T20:00:17Z,51,41,4
1805,1,0,0,Employees,ttaylorr,2016-12-27T20:04:59Z,183,89,7
1801,2,2,0,Employees,ttaylorr,2017-01-05T18:23:04Z,74,38,10
1799,4,0,1,Employees,technoweenie,2017-01-03T18:23:41Z,303,216,7
1798,1,0,0,Employees,ttaylorr,2016-12-26T23:02:27Z,1,0,1
1797,1,0,0,Employees,ttaylorr,2016-12-23T18:14:08Z,1,0,1
1796,10,4,2,Employees,ttaylorr,2016-12-26T23:02:03Z,193,101,18
1794,10,1,0,Employees,technoweenie,2017-01-03T18:28:02Z,798,104,25
1793,1,0,0,Employees,technoweenie,2016-12-21T17:25:33Z,6,4,1
1791,3,2,12,Employees,technoweenie,2016-12-21T17:32:14Z,270,111,8
1788,2,0,0,Employees,technoweenie,2016-12-20T21:40:48Z,74,18,7
1787,8,0,0,Employees,technoweenie,2016-12-20T21:52:44Z,1061,111,26
1784,5,0,0,Employees,technoweenie,2016-12-20T19:21:43Z,990,31,20
1782,2,4,0,Employees,technoweenie,2016-12-26T23:02:19Z,521,334,14
1780,50,1,0,Employees,technoweenie,2016-12-16T17:28:11Z,4336,2641,252
1779,1,0,0,Employees,ttaylorr,2016-12-16T16:44:06Z,4,3,2
1777,2,1,0,Employees,ttaylorr,2016-12-15T21:24:10Z,11,16,3
1776,3,1,2,Employees,ttaylorr,2016-12-15T21:26:47Z,140,135,10
1775,1,0,0,Employees,technoweenie,2016-12-15T17:37:03Z,13,27,1
1774,2,0,0,Employees,technoweenie,2016-12-15T18:39:22Z,41,53,8
1772,5,1,0,Employees,ttaylorr,2016-12-15T17:35:42Z,494,431,20
1771,14,2,0,Employees,technoweenie,2016-12-16T17:45:41Z,3137,1762,83
1770,15,0,3,Employees,technoweenie,2016-12-19T20:00:13Z,3693,2016,119
1769,40,2,0,Volunteers,sinbad,2016-12-16T17:08:59Z,3916,1676,152
1768,1,0,0,Volunteers,sinbad,2016-12-14T16:05:24Z,2,0,1
1767,11,2,0,Employees,technoweenie,2016-12-14T17:06:26Z,323,253,42
1760,11,1,23,Volunteers,sinbad,2016-12-14T10:02:36Z,588,207,25
1758,18,5,14,Employees,ttaylorr,2016-12-13T01:06:53Z,660,393,69
1754,1,0,0,Employees,ttaylorr,2016-12-10T17:24:41Z,1,1,1
1752,4,8,10,Volunteers,sschuberth,2016-12-15T21:04:56Z,44,30,10
1747,17,1,14,Employees,technoweenie,2016-12-09T14:54:13Z,383,258,68
1746,3,1,3,Employees,technoweenie,2016-12-07T20:13:29Z,92,73,13
1745,3,1,2,Employees,technoweenie,2016-12-07T02:24:18Z,77,78,10
1743,11,0,0,Employees,technoweenie,2016-12-06T23:13:58Z,736,484,62
1742,3,0,2,Employees,ttaylorr,2016-12-07T20:35:35Z,234,16,5
1741,1,0,0,Employees,ttaylorr,2016-12-06T00:21:02Z,6,1,2
1739,1,0,0,Employees,ttaylorr,2016-12-05T23:40:28Z,18,4,6
1738,1,0,0,Employees,technoweenie,2016-12-05T21:21:35Z,5,5,1
1737,1,0,0,Employees,technoweenie,2016-12-05T20:30:38Z,5,5,1
1736,7,1,17,Volunteers,sinbad,2016-12-08T14:18:42Z,164,146,18
1734,3,1,0,Employees,ttaylorr,2016-12-05T21:55:08Z,11,6,3
1733,2,0,0,Employees,ttaylorr,2016-12-05T21:35:19Z,8,7,3
1732,2,0,0,Employees,ttaylorr,2016-12-05T21:54:51Z,96,12,9
1731,1,1,0,Volunteers,larsxschneider,2016-12-02T15:52:35Z,3,2,2
1727,2,0,0,Employees,technoweenie,2016-12-02T15:52:29Z,88,5,6
1725,10,2,16,Employees,technoweenie,2016-12-06T16:25:56Z,629,466,48
1723,4,1,0,Volunteers,sinbad,2016-11-30T10:16:17Z,366,216,12
1721,1,0,0,Volunteers,myint,2016-11-28T16:19:46Z,1,1,1
1713,1,0,0,Employees,benbalter,2016-11-23T17:56:03Z,1,1,1
1712,1,2,0,Employees,benbalter,2016-11-23T17:06:32Z,1,1,1
1711,3,1,0,Volunteers,larsxschneider,2016-11-23T17:10:46Z,3,3,3
1710,8,7,1,Employees,technoweenie,2016-12-05T22:15:54Z,371,248,26
1709,1,0,3,Employees,ttaylorr,2016-11-22T23:01:41Z,26,4,6
1708,2,0,0,Employees,ttaylorr,2016-11-22T21:18:33Z,102,445,24
1707,1,0,0,Employees,ttaylorr,2016-11-22T20:47:44Z,1,3,1
1706,1,0,0,Employees,technoweenie,2016-11-22T20:26:33Z,10,415,9
1705,17,3,0,Employees,technoweenie,2016-11-22T21:40:52Z,473,603,128
1703,1,0,0,Employees,technoweenie,2016-11-22T20:10:33Z,10,415,9
1699,6,7,2,Volunteers,larsxschneider,2016-11-22T20:18:14Z,25,21,7
1698,2,1,0,Volunteers,larsxschneider,2016-11-22T17:58:34Z,2,4,2
1696,26,5,1,Employees,technoweenie,2016-11-22T21:49:36Z,1066,1943,77
1695,20,1,0,Employees,technoweenie,2016-11-22T22:06:19Z,1518,1855,75
1694,12,5,25,Volunteers,sinbad,2016-11-28T15:42:53Z,506,139,14
1689,5,16,12,Volunteers,sschuberth,2016-12-09T14:42:08Z,49,10,8
1688,17,4,13,Employees,technoweenie,2016-11-21T17:32:03Z,1909,1563,58
1687,4,0,2,Employees,technoweenie,2016-11-18T20:57:21Z,1326,1453,40
1686,5,2,0,Employees,ttaylorr,2016-11-18T19:54:54Z,13,347,16
1685,1,4,0,Employees,technoweenie,2016-11-18T21:40:59Z,1,0,1
1684,2,0,0,Employees,technoweenie,2016-11-18T17:38:59Z,58,11,9
1683,1,0,0,Employees,technoweenie,2016-11-18T16:29:39Z,11,1,1
1680,1,0,0,Employees,technoweenie,2016-11-18T16:16:52Z,11,1,1
1679,2,0,0,Employees,technoweenie,2016-11-18T18:34:17Z,14,320,13
1676,1,0,0,Employees,ttaylorr,2016-11-18T00:05:53Z,4,4,1
1675,1,0,0,Employees,ttaylorr,2016-11-17T23:15:29Z,31,0,1
1674,1,0,0,Employees,ttaylorr,2016-11-17T22:46:10Z,34,4,6
1671,3,2,0,Employees,technoweenie,2016-11-17T22:01:58Z,25,22,3
1670,25,5,2,Employees,technoweenie,2016-11-18T20:48:55Z,1793,3328,133
1666,2,0,1,Employees,technoweenie,2016-11-16T17:26:54Z,69,50,2
1659,24,4,0,Employees,technoweenie,2016-11-15T21:13:41Z,88,75,27
1658,3,3,0,Employees,ttaylorr,2016-11-16T18:18:37Z,120,78,6
1657,6,0,0,Employees,technoweenie,2016-11-15T17:59:59Z,347,346,143
1656,1,0,0,Employees,technoweenie,2016-11-15T17:28:56Z,2,4,1
1650,12,3,10,Employees,technoweenie,2016-11-16T23:50:15Z,1593,1007,168
1642,3,0,0,Employees,technoweenie,2016-11-15T21:21:13Z,2091,464,161
1641,5,0,0,Employees,technoweenie,2016-11-15T21:34:26Z,2620,678,167
1638,3,0,0,Employees,technoweenie,2016-11-15T17:02:32Z,1704,91,40
1636,1,0,0,Volunteers,larsxschneider,2016-11-10T13:22:27Z,1,1,1
1634,6,0,7,Employees,technoweenie,2016-11-15T15:55:52Z,1727,117,63
1631,2,1,0,Employees,technoweenie,2016-11-09T00:09:08Z,15,6,3
1629,7,0,0,Employees,technoweenie,2016-11-18T14:36:26Z,3300,2583,200
1627,6,1,2,Volunteers,larsxschneider,2016-11-08T18:10:10Z,29,25,11
1626,1,1,0,Volunteers,larsxschneider,2016-11-08T20:39:18Z,30,5,1
1622,14,1,13,Employees,ttaylorr,2016-11-07T23:24:25Z,351,91,20
1621,25,4,11,Employees,ttaylorr,2016-11-08T00:30:43Z,928,200,39
1620,34,1,6,Employees,ttaylorr,2016-11-08T02:27:41Z,1646,409,69
1619,40,6,15,Employees,ttaylorr,2016-11-08T02:38:31Z,2937,683,89
1618,3,5,1,Employees,ttaylorr,2016-11-03T13:28:50Z,106,4,3
1617,90,12,68,Employees,ttaylorr,2016-11-11T21:08:51Z,7225,1879,233
1616,24,6,21,Volunteers,sinbad,2016-11-08T15:52:08Z,679,272,35
1609,1,0,0,Volunteers,sinbad,2016-10-26T15:25:17Z,56,1,1
1607,1,1,0,Employees,ttaylorr,2016-10-25T16:32:54Z,0,5645,1
1605,1,6,0,Volunteers,chalstrick,2016-10-25T14:48:53Z,5647,15,2
1603,7,1,3,Employees,ttaylorr,2016-10-24T20:36:47Z,75,58,9
1602,1,2,3,Employees,ttaylorr,2016-10-24T21:15:20Z,23,4,6
1600,4,3,0,Employees,ttaylorr,2016-10-21T19:47:27Z,80,7,4
1599,1,3,0,Volunteers,sschuberth,2016-10-20T19:16:50Z,7,7,2
1594,1,1,0,Volunteers,sschuberth,2016-10-18T15:16:54Z,2,0,1
1593,1,4,3,Volunteers,dpursehouse,2016-10-18T07:57:28Z,2,0,1
1591,1,0,2,Employees,ttaylorr,2016-10-17T21:16:37Z,26,4,6
1585,6,1,0,Employees,ttaylorr,2016-10-17T15:18:40Z,154,14,6
1584,4,0,3,Employees,ttaylorr,2016-10-15T16:46:21Z,112,5,5
1583,1,0,0,Employees,ttaylorr,2016-10-14T21:58:18Z,1,1,1
1582,1,0,0,Employees,ttaylorr,2016-10-14T21:58:12Z,2,2,1
1579,1,0,0,Volunteers,sschuberth,2016-10-14T14:15:40Z,2,2,1
1577,1,0,0,Volunteers,sschuberth,2016-10-13T20:33:32Z,18,0,1
1575,2,1,0,Volunteers,sschuberth,2016-10-12T22:17:16Z,1,0,3
1574,2,2,0,Employees,ttaylorr,2016-10-12T16:07:54Z,4,1,2
1571,1,1,0,Employees,ttaylorr,2016-10-10T22:18:11Z,1,1,1
1570,1,0,0,Employees,ttaylorr,2016-10-10T21:28:33Z,7,0,1
1569,1,0,0,Employees,ttaylorr,2016-10-10T22:59:37Z,50,5,7
1568,1,0,0,Employees,ttaylorr,2016-10-10T19:56:44Z,1,17,1
1567,1,6,1,Volunteers,sschuberth,2016-10-10T19:25:42Z,12,3,2
1566,4,5,7,Volunteers,sschuberth,2016-10-10T17:37:40Z,31,18,8
1565,2,4,0,Employees,technoweenie,2016-10-08T00:12:54Z,13,16,3
1564,1,0,0,Employees,ttaylorr,2016-10-10T17:10:09Z,23,4,3
1563,3,3,1,Employees,ttaylorr,2016-10-08T00:11:15Z,238,61,11
1557,1,4,0,Volunteers,sschuberth,2016-10-06T19:35:20Z,2,2,1
1550,3,1,0,Employees,ttaylorr,2016-10-03T14:59:30Z,78,24,3
1545,1,2,6,Employees,ttaylorr,2016-09-29T15:59:18Z,132,17,2
1540,4,0,3,Volunteers,sinbad,2016-09-27T23:15:41Z,70,33,9
1535,2,0,1,Employees,ttaylorr,2016-09-22T19:22:05Z,85,45,2
1528,11,0,8,Employees,ttaylorr,2016-09-20T19:58:39Z,129,80,15
1523,1,1,0,Volunteers,sschuberth,2016-09-13T19:27:12Z,11,1,1
1522,7,8,1,Volunteers,sschuberth,2016-10-04T20:06:17Z,16,53,12
1518,1,1,0,Volunteers,sschuberth,2016-09-12T21:02:52Z,1,5,1
1507,1,5,0,Volunteers,sschuberth,2016-09-06T17:38:10Z,11,6,1
1506,2,11,10,Volunteers,sschuberth,2016-09-06T17:41:32Z,20,55,3
1505,5,3,4,Employees,ttaylorr,2016-09-06T21:37:29Z,79,70,13
1504,1,13,0,Volunteers,sschuberth,2016-09-06T19:16:06Z,2,0,3
1503,1,1,0,Employees,ttaylorr,2016-09-06T19:24:06Z,5,1,1
1499,6,2,0,Employees,technoweenie,2016-09-01T19:04:07Z,216,369,40
1497,1,2,0,Volunteers,sinbad,2016-09-01T16:25:56Z,46,16,3
1495,9,6,0,Employees,technoweenie,2016-09-01T17:25:23Z,307,463,66
1489,2,1,0,Employees,technoweenie,2016-08-26T21:46:28Z,2,0,2
1487,2,0,0,Employees,ttaylorr,2016-08-26T19:36:30Z,22,7,7
1482,4,1,6,Employees,ttaylorr,2016-08-26T18:37:26Z,91,9,4
1478,3,1,5,Employees,ttaylorr,2016-08-23T15:09:15Z,160,75,32
1473,2,6,0,Volunteers,dpursehouse,2016-08-22T16:37:04Z,9,3,3
1471,5,1,0,Employees,ttaylorr,2016-08-19T17:17:56Z,58,26,10
1470,1,1,0,Employees,technoweenie,2016-08-19T16:16:17Z,8,10,1
1469,3,1,0,Employees,ttaylorr,2016-08-19T16:36:19Z,29,12,3
1467,1,1,0,Volunteers,dpursehouse,2016-08-19T14:04:44Z,4,6,2
1466,12,5,2,Employees,technoweenie,2016-08-19T20:13:52Z,781,758,86
1463,6,2,0,Employees,ttaylorr,2016-08-18T17:05:00Z,284,240,25
1462,4,1,2,Employees,technoweenie,2016-08-18T15:30:23Z,39,58,9
1461,4,2,3,Employees,technoweenie,2016-08-18T15:42:15Z,1347,28,26
1460,9,0,0,Employees,technoweenie,2016-08-17T21:48:44Z,399,84,23
1459,2,0,1,Employees,ttaylorr,2016-08-17T22:24:24Z,1288,7,16
1458,7,2,0,Employees,technoweenie,2016-08-18T16:29:32Z,1687,101,38
1455,1,1,0,Volunteers,ralfthewise,2016-08-16T19:23:12Z,3,3,1
1454,3,10,7,Volunteers,larsxschneider,2016-08-24T16:16:02Z,32,10,4
1453,4,1,0,Employees,technoweenie,2016-08-17T17:13:53Z,256,41,20
1452,3,2,2,Employees,technoweenie,2016-08-16T18:01:44Z,274,170,28
1451,5,1,4,Employees,technoweenie,2016-08-16T19:08:55Z,422,174,37
1450,5,3,0,Employees,ttaylorr,2016-08-16T17:33:12Z,207,157,26
1445,1,7,3,Volunteers,dpursehouse,2016-08-17T17:13:54Z,7,2,1
1443,4,1,2,Employees,technoweenie,2016-08-15T16:35:06Z,120,19,9
1441,2,2,0,Employees,ttaylorr,2016-08-16T16:21:48Z,103,2,5
1438,9,6,1,Employees,technoweenie,2016-08-19T16:38:20Z,24,4,9
1436,3,3,0,Employees,ttaylorr,2016-08-16T17:16:38Z,542,434,47
1435,2,2,0,Employees,ttaylorr,2016-08-10T19:54:14Z,0,28,2
1434,6,4,0,Employees,technoweenie,2016-08-11T22:45:22Z,570,549,54
1430,5,3,6,Employees,technoweenie,2016-08-10T18:53:08Z,307,341,22
1429,2,2,0,Employees,ttaylorr,2016-08-09T22:15:28Z,19,20,2
1428,1,2,0,Employees,ttaylorr,2016-08-09T22:13:49Z,2,0,1
1427,7,2,0,Employees,ttaylorr,2016-08-10T19:18:40Z,405,430,34
1426,10,2,0,Employees,ttaylorr,2016-08-09T16:17:34Z,765,582,25
1423,1,4,0,Employees,ttaylorr,2016-08-09T16:17:06Z,34,79,3
1420,10,2,0,Employees,technoweenie,2016-08-09T16:17:13Z,573,646,25
1419,4,4,2,Employees,ttaylorr,2016-08-05T15:19:30Z,242,118,17
1416,5,2,0,Employees,ttaylorr,2016-08-04T16:49:01Z,219,216,12
1415,12,4,7,Employees,ttaylorr,2016-08-04T16:49:14Z,633,506,27
1412,1,1,0,Employees,ttaylorr,2016-08-03T19:56:57Z,49,30,1
1411,6,0,2,Employees,technoweenie,2016-08-02T16:58:18Z,555,301,22
1409,4,0,3,Employees,ttaylorr,2016-08-02T15:57:08Z,80,6,7
1405,1,1,4,Volunteers,dakotahawkins,2016-07-28T20:56:14Z,7,3,1
1404,1,3,0,Volunteers,dakotahawkins,2016-08-01T18:42:42Z,58,40,2
1400,2,2,0,Employees,technoweenie,2016-07-27T22:42:05Z,5,2,2
1399,1,2,0,Volunteers,sinbad,2016-07-27T15:50:02Z,1,1,1
1398,6,2,1,Employees,technoweenie,2016-07-27T19:45:13Z,35,22,7
1397,4,2,0,Volunteers,sinbad,2016-07-27T13:53:30Z,145,43,6
1394,1,1,0,Volunteers,dakotahawkins,2016-07-25T18:27:28Z,1,1,1
1390,10,12,0,Employees,technoweenie,2016-08-01T19:01:07Z,824,589,91
1389,12,12,2,Employees,technoweenie,2016-07-26T15:30:03Z,104,51,16
1388,10,2,8,Employees,ttaylorr,2016-07-26T15:54:55Z,188,56,26
1386,3,0,2,Employees,ttaylorr,2016-07-21T19:27:12Z,74,31,11
1384,1,2,0,Volunteers,andyneff,2016-07-20T21:31:05Z,1,0,1
1379,2,3,8,Volunteers,VladimirKhvostov,2016-07-18T20:04:33Z,131,72,4
1375,10,4,0,Employees,technoweenie,2016-07-17T22:08:51Z,106,84,18
1374,8,4,10,Volunteers,sinbad,2016-07-17T22:16:21Z,125,90,15
1373,3,1,5,Volunteers,sinbad,2016-07-15T10:55:46Z,202,36,11
1372,1,4,0,Volunteers,larsxschneider,2016-07-14T19:50:57Z,1,2,1
1371,6,3,0,Employees,ttaylorr,2016-07-14T19:50:46Z,106,35,10
1369,2,6,3,Employees,ttaylorr,2016-07-13T21:22:42Z,3,3,2
1367,46,11,25,Volunteers,sinbad,2016-07-20T16:03:12Z,2094,572,90
1361,1,5,0,Volunteers,larsxschneider,2016-07-11T19:35:12Z,13,0,1
1360,1,3,0,Volunteers,jasperla,2016-07-11T18:26:18Z,8,0,1
1359,7,4,3,Employees,technoweenie,2016-07-14T19:13:39Z,54,21,8
1358,16,8,2,Employees,technoweenie,2016-07-21T17:34:53Z,2269,385,70
1352,1,4,0,Volunteers,sinbad,2016-07-05T16:33:09Z,3,43,3
1350,13,6,1,Employees,ttaylorr,2016-07-06T14:30:17Z,711,112,27
1349,3,3,0,Employees,ttaylorr,2016-07-05T22:09:18Z,429,66,10
1346,8,5,4,Employees,ttaylorr,2016-07-05T22:34:27Z,557,108,19
1344,7,16,6,Employees,ttaylorr,2016-07-06T15:22:49Z,139,60,13
1335,1,1,0,Employees,ttaylorr,2016-06-29T18:47:55Z,10,8,1
1332,1,1,0,Employees,ttaylorr,2016-06-28T23:03:05Z,3,3,1
1331,1,1,1,Employees,ttaylorr,2016-06-27T16:20:09Z,45,11,5
1324,1,1,0,Volunteers,omonnier,2016-06-23T16:54:07Z,1,1,1
1323,2,6,2,Volunteers,omonnier,2016-06-28T14:36:15Z,33,3,5
1321,3,0,0,Employees,ttaylorr,2016-06-23T19:46:24Z,208,43,4
1312,1,0,0,Employees,ttaylorr,2016-06-21T15:37:26Z,1,1,1
1310,2,1,0,Employees,ttaylorr,2016-06-16T16:26:09Z,11,1,2
1305,3,5,0,Volunteers,GabLeRoux,2016-06-28T17:20:48Z,1080,21,27
1303,6,3,12,Volunteers,sinbad,2016-07-05T16:46:22Z,1574,124,44
1299,3,1,3,Volunteers,sinbad,2016-06-10T08:31:13Z,775,316,20
1298,1,1,0,Volunteers,javabrett,2016-06-28T19:41:55Z,8,18,3
1297,15,0,4,Volunteers,sinbad,2016-06-10T08:15:59Z,640,282,27
1296,4,1,0,Volunteers,sinbad,2016-06-10T07:45:24Z,15,9,5
1292,1,2,3,Volunteers,javabrett,2016-06-28T19:41:49Z,4,0,1
1291,2,4,0,Volunteers,javabrett,2016-06-06T04:53:13Z,6,1,3
1282,1,0,0,Employees,ttaylorr,2016-06-02T17:16:41Z,2,0,1
1281,6,3,0,Employees,ttaylorr,2016-06-02T22:21:31Z,106,16,6
1280,1,2,0,Employees,ttaylorr,2016-06-02T16:02:22Z,0,1,1
1279,11,0,0,Volunteers,sinbad,2016-06-07T09:16:12Z,647,172,43
1278,4,0,0,Employees,ttaylorr,2016-06-02T17:01:52Z,282,102,17
1277,1,3,0,Employees,ttaylorr,2016-06-02T17:16:36Z,8,2,2
1276,1,2,0,Volunteers,sinbad,2016-06-02T15:04:13Z,2,4,2
1274,2,0,0,Volunteers,sinbad,2016-06-02T14:32:13Z,1,1,2
1273,1,1,0,Employees,technoweenie,2016-06-02T14:11:46Z,0,1,1
1271,1,0,0,Employees,ttaylorr,2016-06-02T17:02:17Z,2,0,1
1267,2,1,0,Employees,ttaylorr,2016-05-31T23:28:43Z,8,2,3
1265,37,1,7,Volunteers,sinbad,2016-06-07T08:35:40Z,26287,6841,387
