pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
1687,technoweenie,Externals,technoweenie,Externals,Yes
1686,ttaylorr,Internals,ttaylorr,Internals,Yes
1685,technoweenie,Externals,technoweenie,Externals,Yes
1684,technoweenie,Externals,technoweenie,Externals,Yes
1683,technoweenie,Externals,technoweenie,Externals,Yes
1680,technoweenie,Externals,technoweenie,Externals,Yes
1679,technoweenie,Externals,technoweenie,Externals,Yes
1676,ttaylorr,Internals,ttaylorr,Internals,Yes
1675,ttaylorr,Internals,ttaylorr,Internals,Yes
1674,ttaylorr,Internals,ttaylorr,Internals,Yes
1671,technoweenie,Externals,technoweenie,Externals,Yes
1670,technoweenie,Externals,technoweenie,Externals,Yes
1666,technoweenie,Externals,technoweenie,Externals,Yes
1659,technoweenie,Externals,technoweenie,Externals,Yes
1658,ttaylorr,Internals,ttaylorr,Internals,Yes
1657,technoweenie,Externals,technoweenie,Externals,Yes
1656,technoweenie,Externals,technoweenie,Externals,Yes
1650,technoweenie,Externals,technoweenie,Externals,Yes
1642,technoweenie,Externals,technoweenie,Externals,Yes
1641,technoweenie,Externals,technoweenie,Externals,Yes
1638,technoweenie,Externals,technoweenie,Externals,Yes
1636,larsxschneider,Externals,technoweenie,Externals,No
1634,technoweenie,Externals,technoweenie,Externals,Yes
1631,technoweenie,Externals,ttaylorr,Internals,No
1629,technoweenie,Externals,technoweenie,Externals,Yes
1627,larsxschneider,Externals,ttaylorr,Internals,No
1626,larsxschneider,Externals,ttaylorr,Internals,No
1622,ttaylorr,Internals,ttaylorr,Internals,Yes
1621,ttaylorr,Internals,ttaylorr,Internals,Yes
1620,ttaylorr,Internals,ttaylorr,Internals,Yes
1619,ttaylorr,Internals,ttaylorr,Internals,Yes
1618,ttaylorr,Internals,larsxschneider,Externals,No
1617,ttaylorr,Internals,ttaylorr,Internals,Yes
1616,sinbad,Externals,technoweenie,Externals,No
1609,sinbad,Externals,technoweenie,Externals,No
1607,ttaylorr,Internals,ttaylorr,Internals,Yes
1605,chalstrick,Externals,technoweenie,Externals,No
1603,ttaylorr,Internals,ttaylorr,Internals,Yes
1602,ttaylorr,Internals,ttaylorr,Internals,Yes
1600,ttaylorr,Internals,ttaylorr,Internals,Yes
1599,sschuberth,Externals,sschuberth,Externals,Yes
1594,sschuberth,Externals,ttaylorr,Internals,No
1593,dpursehouse,Externals,sschuberth,Externals,No
1591,ttaylorr,Internals,ttaylorr,Internals,Yes
1585,ttaylorr,Internals,ttaylorr,Internals,Yes
1584,ttaylorr,Internals,ttaylorr,Internals,Yes
1583,ttaylorr,Internals,ttaylorr,Internals,Yes
1582,ttaylorr,Internals,ttaylorr,Internals,Yes
1579,sschuberth,Externals,ttaylorr,Internals,No
1577,sschuberth,Externals,ttaylorr,Internals,No
1575,sschuberth,Externals,ttaylorr,Internals,No
1574,ttaylorr,Internals,ttaylorr,Internals,Yes
1571,ttaylorr,Internals,ttaylorr,Internals,Yes
1570,ttaylorr,Internals,ttaylorr,Internals,Yes
1569,ttaylorr,Internals,ttaylorr,Internals,Yes
1568,ttaylorr,Internals,ttaylorr,Internals,Yes
1567,sschuberth,Externals,ttaylorr,Internals,No
1566,sschuberth,Externals,ttaylorr,Internals,No
1565,technoweenie,Externals,ttaylorr,Internals,No
1564,ttaylorr,Internals,ttaylorr,Internals,Yes
1563,ttaylorr,Internals,ttaylorr,Internals,Yes
1557,sschuberth,Externals,ttaylorr,Internals,No
1550,ttaylorr,Internals,ttaylorr,Internals,Yes
1545,ttaylorr,Internals,ttaylorr,Internals,Yes
1540,sinbad,Externals,ttaylorr,Internals,No
1535,ttaylorr,Internals,ttaylorr,Internals,Yes
1528,ttaylorr,Internals,ttaylorr,Internals,Yes
1523,sschuberth,Externals,ttaylorr,Internals,No
1522,sschuberth,Externals,ttaylorr,Internals,No
1518,sschuberth,Externals,ttaylorr,Internals,No
1507,sschuberth,Externals,ttaylorr,Internals,No
1506,sschuberth,Externals,ttaylorr,Internals,No
1505,ttaylorr,Internals,ttaylorr,Internals,Yes
1504,sschuberth,Externals,ttaylorr,Internals,No
1503,ttaylorr,Internals,ttaylorr,Internals,Yes
1499,technoweenie,Externals,technoweenie,Externals,Yes
1497,sinbad,Externals,technoweenie,Externals,No
1495,technoweenie,Externals,technoweenie,Externals,Yes
1489,technoweenie,Externals,technoweenie,Externals,Yes
1487,ttaylorr,Internals,ttaylorr,Internals,Yes
1482,ttaylorr,Internals,ttaylorr,Internals,Yes
1478,ttaylorr,Internals,ttaylorr,Internals,Yes
1473,dpursehouse,Externals,ttaylorr,Internals,No
1471,ttaylorr,Internals,ttaylorr,Internals,Yes
1470,technoweenie,Externals,technoweenie,Externals,Yes
1469,ttaylorr,Internals,technoweenie,Externals,No
1467,dpursehouse,Externals,technoweenie,Externals,No
1466,technoweenie,Externals,technoweenie,Externals,Yes
1463,ttaylorr,Internals,technoweenie,Externals,No
1462,technoweenie,Externals,ttaylorr,Internals,No
1461,technoweenie,Externals,technoweenie,Externals,Yes
1460,technoweenie,Externals,technoweenie,Externals,Yes
1459,ttaylorr,Internals,ttaylorr,Internals,Yes
1458,technoweenie,Externals,technoweenie,Externals,Yes
1455,ralfthewise,Externals,technoweenie,Externals,No
1454,larsxschneider,Externals,ttaylorr,Internals,No
1453,technoweenie,Externals,ttaylorr,Internals,No
1452,technoweenie,Externals,technoweenie,Externals,Yes
1451,technoweenie,Externals,technoweenie,Externals,Yes
1450,ttaylorr,Internals,technoweenie,Externals,No
1445,dpursehouse,Externals,ttaylorr,Internals,No
1443,technoweenie,Externals,technoweenie,Externals,Yes
1441,ttaylorr,Internals,technoweenie,Externals,No
1438,technoweenie,Externals,technoweenie,Externals,Yes
1436,ttaylorr,Internals,technoweenie,Externals,No
1435,ttaylorr,Internals,ttaylorr,Internals,Yes
1434,technoweenie,Externals,technoweenie,Externals,Yes
1430,technoweenie,Externals,ttaylorr,Internals,No
1429,ttaylorr,Internals,ttaylorr,Internals,Yes
1428,ttaylorr,Internals,ttaylorr,Internals,Yes
1427,ttaylorr,Internals,ttaylorr,Internals,Yes
1426,ttaylorr,Internals,ttaylorr,Internals,Yes
1423,ttaylorr,Internals,ttaylorr,Internals,Yes
1420,technoweenie,Externals,ttaylorr,Internals,No
1419,ttaylorr,Internals,ttaylorr,Internals,Yes
1416,ttaylorr,Internals,ttaylorr,Internals,Yes
1415,ttaylorr,Internals,ttaylorr,Internals,Yes
1412,ttaylorr,Internals,technoweenie,Externals,No
1411,technoweenie,Externals,technoweenie,Externals,Yes
1409,ttaylorr,Internals,technoweenie,Externals,No
1405,dakotahawkins,Externals,ttaylorr,Internals,No
1404,dakotahawkins,Externals,ttaylorr,Internals,No
1400,technoweenie,Externals,technoweenie,Externals,Yes
1399,sinbad,Externals,ttaylorr,Internals,No
1398,technoweenie,Externals,technoweenie,Externals,Yes
1397,sinbad,Externals,sinbad,Externals,Yes
1394,dakotahawkins,Externals,ttaylorr,Internals,No
1390,technoweenie,Externals,ttaylorr,Internals,No
1389,technoweenie,Externals,technoweenie,Externals,Yes
1388,ttaylorr,Internals,technoweenie,Externals,No
1386,ttaylorr,Internals,ttaylorr,Internals,Yes
1384,andyneff,Externals,ttaylorr,Internals,No
1379,VladimirKhvostov,Externals,ttaylorr,Internals,No
1375,technoweenie,Externals,ttaylorr,Internals,No
1374,sinbad,Externals,ttaylorr,Internals,No
1373,sinbad,Externals,sinbad,Externals,Yes
1372,larsxschneider,Externals,technoweenie,Externals,No
1371,ttaylorr,Internals,technoweenie,Externals,No
1369,ttaylorr,Internals,technoweenie,Externals,No
1367,sinbad,Externals,sinbad,Externals,Yes
1361,larsxschneider,Externals,ttaylorr,Internals,No
1360,jasperla,Externals,ttaylorr,Internals,No
1359,technoweenie,Externals,technoweenie,Externals,Yes
1358,technoweenie,Externals,technoweenie,Externals,Yes
1352,sinbad,Externals,sinbad,Externals,Yes
1350,ttaylorr,Internals,ttaylorr,Internals,Yes
1349,ttaylorr,Internals,ttaylorr,Internals,Yes
1346,ttaylorr,Internals,ttaylorr,Internals,Yes
1344,ttaylorr,Internals,ttaylorr,Internals,Yes
1335,ttaylorr,Internals,ttaylorr,Internals,Yes
1332,ttaylorr,Internals,technoweenie,Externals,No
1331,ttaylorr,Internals,ttaylorr,Internals,Yes
1324,omonnier,Externals,ttaylorr,Internals,No
1323,omonnier,Externals,ttaylorr,Internals,No
1321,ttaylorr,Internals,ttaylorr,Internals,Yes
1312,ttaylorr,Internals,ttaylorr,Internals,Yes
1310,ttaylorr,Internals,ttaylorr,Internals,Yes
1305,GabLeRoux,Externals,ttaylorr,Internals,No
1303,sinbad,Externals,sinbad,Externals,Yes
1299,sinbad,Externals,sinbad,Externals,Yes
1298,javabrett,Externals,ttaylorr,Internals,No
1297,sinbad,Externals,sinbad,Externals,Yes
1296,sinbad,Externals,sinbad,Externals,Yes
1292,javabrett,Externals,ttaylorr,Internals,No
1291,javabrett,Externals,ttaylorr,Internals,No
1282,ttaylorr,Internals,ttaylorr,Internals,Yes
1281,ttaylorr,Internals,ttaylorr,Internals,Yes
1280,ttaylorr,Internals,ttaylorr,Internals,Yes
1279,sinbad,Externals,sinbad,Externals,Yes
1278,ttaylorr,Internals,ttaylorr,Internals,Yes
1277,ttaylorr,Internals,ttaylorr,Internals,Yes
1276,sinbad,Externals,sinbad,Externals,Yes
1274,sinbad,Externals,sinbad,Externals,Yes
1273,technoweenie,Externals,technoweenie,Externals,Yes
1271,ttaylorr,Internals,ttaylorr,Internals,Yes
1267,ttaylorr,Internals,technoweenie,Externals,No
1265,sinbad,Externals,sinbad,Externals,Yes
1262,orivej,Externals,ttaylorr,Internals,No
1260,pdf,Externals,sinbad,Externals,No
1259,ttaylorr,Internals,technoweenie,Externals,No
1258,ttaylorr,Internals,technoweenie,Externals,No
1257,ttaylorr,Internals,technoweenie,Externals,No
1256,ttaylorr,Internals,ttaylorr,Internals,Yes
1255,technoweenie,Externals,technoweenie,Externals,Yes
1253,ttaylorr,Internals,technoweenie,Externals,No
1252,ttaylorr,Internals,technoweenie,Externals,No
1250,ttaylorr,Internals,technoweenie,Externals,No
1248,technoweenie,Externals,technoweenie,Externals,Yes
1243,ttaylorr,Internals,technoweenie,Externals,No
1236,ttaylorr,Internals,technoweenie,Externals,No
1234,technoweenie,Externals,technoweenie,Externals,Yes
1229,technoweenie,Externals,technoweenie,Externals,Yes
1228,technoweenie,Externals,technoweenie,Externals,Yes
1226,sinbad,Externals,sinbad,Externals,Yes
1223,ttaylorr,Internals,technoweenie,Externals,No
1222,zeldin,Externals,ttaylorr,Internals,No
1217,sinbad,Externals,sinbad,Externals,Yes
1215,javabrett,Externals,technoweenie,Externals,No
1213,sinbad,Externals,sinbad,Externals,Yes
1206,technoweenie,Externals,technoweenie,Externals,Yes
1200,teo-tsirpanis,Externals,technoweenie,Externals,No
1198,teo-tsirpanis,Externals,sinbad,Externals,No
1193,javabrett,Externals,technoweenie,Externals,No
1186,skymoo,Externals,technoweenie,Externals,No
1185,sinbad,Externals,sinbad,Externals,Yes
1182,sinbad,Externals,sinbad,Externals,Yes
1179,technoweenie,Externals,technoweenie,Externals,Yes
1178,sinbad,Externals,sinbad,Externals,Yes
1177,javabrett,Externals,technoweenie,Externals,No
1176,javabrett,Externals,technoweenie,Externals,No
1170,graingert,Externals,technoweenie,Externals,No
1168,sinbad,Externals,sinbad,Externals,Yes
1162,larsxschneider,Externals,technoweenie,Externals,No
1160,sinbad,Externals,sinbad,Externals,Yes
1158,technoweenie,Externals,sinbad,Externals,No
1154,larsxschneider,Externals,technoweenie,Externals,No
1149,javabrett,Externals,technoweenie,Externals,No
1146,pascalberger,Externals,technoweenie,Externals,No
1145,technoweenie,Externals,technoweenie,Externals,Yes
1144,technoweenie,Externals,technoweenie,Externals,Yes
1143,strich,Externals,technoweenie,Externals,No
1136,technoweenie,Externals,technoweenie,Externals,Yes
1135,jonmagic,Internals,technoweenie,Externals,No
1134,sinbad,Externals,technoweenie,Externals,No
1130,javabrett,Externals,technoweenie,Externals,No
1128,technoweenie,Externals,technoweenie,Externals,Yes
1127,technoweenie,Externals,technoweenie,Externals,Yes
1122,rjbell4,Externals,technoweenie,Externals,No
1118,sinbad,Externals,sinbad,Externals,Yes
1115,javabrett,Externals,technoweenie,Externals,No
1107,sinbad,Externals,sinbad,Externals,Yes
1105,sschuberth,Externals,technoweenie,Externals,No
1104,sinbad,Externals,sinbad,Externals,Yes
1102,javabrett,Externals,technoweenie,Externals,No
1096,epriestley,Externals,sinbad,Externals,No
1094,anatolyborodin,Externals,sinbad,Externals,No
1093,anatolyborodin,Externals,sinbad,Externals,No
1091,sinbad,Externals,sinbad,Externals,Yes
1087,epriestley,Externals,sinbad,Externals,No
1084,epriestley,Externals,technoweenie,Externals,No
1083,epriestley,Externals,technoweenie,Externals,No
1082,epriestley,Externals,technoweenie,Externals,No
1081,sinbad,Externals,sinbad,Externals,Yes
1080,sinbad,Externals,sinbad,Externals,Yes
1078,epriestley,Externals,technoweenie,Externals,No
1076,javabrett,Externals,technoweenie,Externals,No
1071,technoweenie,Externals,technoweenie,Externals,Yes
1070,sinbad,Externals,sinbad,Externals,Yes
1067,sinbad,Externals,sinbad,Externals,Yes
1054,technoweenie,Externals,technoweenie,Externals,Yes
1051,sinbad,Externals,sinbad,Externals,Yes
1048,technoweenie,Externals,technoweenie,Externals,Yes
1045,andyneff,Externals,technoweenie,Externals,No
1042,technoweenie,Externals,technoweenie,Externals,Yes
1039,technoweenie,Externals,technoweenie,Externals,Yes
1030,technoweenie,Externals,technoweenie,Externals,Yes
1028,technoweenie,Externals,technoweenie,Externals,Yes
1026,technoweenie,Externals,technoweenie,Externals,Yes
1025,technoweenie,Externals,technoweenie,Externals,Yes
1023,technoweenie,Externals,technoweenie,Externals,Yes
1017,technoweenie,Externals,technoweenie,Externals,Yes
1016,technoweenie,Externals,technoweenie,Externals,Yes
1012,technoweenie,Externals,technoweenie,Externals,Yes
1007,jlehtnie,Externals,technoweenie,Externals,No
1006,technoweenie,Externals,technoweenie,Externals,Yes
990,larsxschneider,Externals,technoweenie,Externals,No
989,technoweenie,Externals,technoweenie,Externals,Yes
988,sinbad,Externals,technoweenie,Externals,No
981,technoweenie,Externals,technoweenie,Externals,Yes
980,larsxschneider,Externals,technoweenie,Externals,No
977,technoweenie,Externals,technoweenie,Externals,Yes
976,andyneff,Externals,technoweenie,Externals,No
975,technoweenie,Externals,technoweenie,Externals,Yes
974,technoweenie,Externals,technoweenie,Externals,Yes
972,technoweenie,Externals,technoweenie,Externals,Yes
971,technoweenie,Externals,technoweenie,Externals,Yes
966,nathanhi,Externals,technoweenie,Externals,No
965,technoweenie,Externals,technoweenie,Externals,Yes
964,technoweenie,Externals,technoweenie,Externals,Yes
963,technoweenie,Externals,technoweenie,Externals,Yes
952,bozaro,Externals,technoweenie,Externals,No
949,sinbad,Externals,technoweenie,Externals,No
933,larsxschneider,Externals,technoweenie,Externals,No
909,sinbad,Externals,technoweenie,Externals,No
907,wpsmith,Externals,technoweenie,Externals,No
900,ro31337,Externals,technoweenie,Externals,No
891,andyneff,Externals,technoweenie,Externals,No
883,technoweenie,Externals,technoweenie,Externals,Yes
882,technoweenie,Externals,technoweenie,Externals,Yes
879,ssgelm,Externals,technoweenie,Externals,No
877,pabloguerrero,Externals,technoweenie,Externals,No
875,strich,Externals,technoweenie,Externals,No
868,sinbad,Externals,technoweenie,Externals,No
863,sinbad,Externals,technoweenie,Externals,No
862,technoweenie,Externals,technoweenie,Externals,Yes
861,technoweenie,Externals,technoweenie,Externals,Yes
860,technoweenie,Externals,technoweenie,Externals,Yes
851,noamt,Externals,technoweenie,Externals,No
843,technoweenie,Externals,technoweenie,Externals,Yes
842,technoweenie,Externals,technoweenie,Externals,Yes
838,technoweenie,Externals,technoweenie,Externals,Yes
837,technoweenie,Externals,technoweenie,Externals,Yes
831,AndrewJDR,Externals,technoweenie,Externals,No
828,jiangxin,Externals,technoweenie,Externals,No
821,technoweenie,Externals,technoweenie,Externals,Yes
820,technoweenie,Externals,technoweenie,Externals,Yes
818,sinbad,Externals,technoweenie,Externals,No
812,laurent-barbisan-ullink,Externals,technoweenie,Externals,No
807,andyneff,Externals,technoweenie,Externals,No
806,cjs,Internals,technoweenie,Externals,No
801,technoweenie,Externals,technoweenie,Externals,Yes
795,technoweenie,Externals,technoweenie,Externals,Yes
793,technoweenie,Externals,technoweenie,Externals,Yes
792,sinbad,Externals,technoweenie,Externals,No
790,technoweenie,Externals,technoweenie,Externals,Yes
788,technoweenie,Externals,technoweenie,Externals,Yes
784,andyneff,Externals,technoweenie,Externals,No
783,andyneff,Externals,technoweenie,Externals,No
776,technoweenie,Externals,technoweenie,Externals,Yes
775,technoweenie,Externals,technoweenie,Externals,Yes
772,technoweenie,Externals,technoweenie,Externals,Yes
771,sinbad,Externals,technoweenie,Externals,No
770,sinbad,Externals,technoweenie,Externals,No
765,sinbad,Externals,technoweenie,Externals,No
763,technoweenie,Externals,technoweenie,Externals,Yes
761,technoweenie,Externals,technoweenie,Externals,Yes
760,technoweenie,Externals,technoweenie,Externals,Yes
756,technoweenie,Externals,technoweenie,Externals,Yes
750,glensc,Externals,technoweenie,Externals,No
749,glensc,Externals,technoweenie,Externals,No
742,sinbad,Externals,technoweenie,Externals,No
735,sinbad,Externals,technoweenie,Externals,No
734,sinbad,Externals,technoweenie,Externals,No
732,rubyist,Internals,technoweenie,Externals,No
718,bozaro,Externals,technoweenie,Externals,No
715,rubyist,Internals,technoweenie,Externals,No
714,WillHipschman,Externals,technoweenie,Externals,No
713,sinbad,Externals,technoweenie,Externals,No
711,rubyist,Internals,technoweenie,Externals,No
710,rubyist,Internals,technoweenie,Externals,No
704,revi,Externals,technoweenie,Externals,No
702,sinbad,Externals,technoweenie,Externals,No
692,sinbad,Externals,technoweenie,Externals,No
691,sinbad,Externals,technoweenie,Externals,No
690,WillHipschman,Externals,technoweenie,Externals,No
689,kaleworsley,Externals,rubyist,Internals,No
686,technoweenie,Externals,technoweenie,Externals,Yes
685,sinbad,Externals,technoweenie,Externals,No
684,technoweenie,Externals,technoweenie,Externals,Yes
682,technoweenie,Externals,technoweenie,Externals,Yes
681,technoweenie,Externals,technoweenie,Externals,Yes
679,technoweenie,Externals,technoweenie,Externals,Yes
677,rubyist,Internals,rubyist,Internals,Yes
676,technoweenie,Externals,technoweenie,Externals,Yes
675,rubyist,Internals,technoweenie,Externals,No
671,technoweenie,Externals,technoweenie,Externals,Yes
670,technoweenie,Externals,technoweenie,Externals,Yes
669,technoweenie,Externals,technoweenie,Externals,Yes
668,Aorjoa,Externals,technoweenie,Externals,No
666,sinbad,Externals,technoweenie,Externals,No
665,sinbad,Externals,technoweenie,Externals,No
659,technoweenie,Externals,technoweenie,Externals,Yes
658,technoweenie,Externals,technoweenie,Externals,Yes
657,andyneff,Externals,technoweenie,Externals,No
656,sinbad,Externals,technoweenie,Externals,No
654,andyneff,Externals,technoweenie,Externals,No
652,technoweenie,Externals,technoweenie,Externals,Yes
651,technoweenie,Externals,technoweenie,Externals,Yes
650,technoweenie,Externals,technoweenie,Externals,Yes
647,sinbad,Externals,technoweenie,Externals,No
646,technoweenie,Externals,technoweenie,Externals,Yes
644,technoweenie,Externals,technoweenie,Externals,Yes
642,technoweenie,Externals,technoweenie,Externals,Yes
638,technoweenie,Externals,technoweenie,Externals,Yes
637,rubyist,Internals,rubyist,Internals,Yes
636,rubyist,Internals,rubyist,Internals,Yes
635,sinbad,Externals,technoweenie,Externals,No
634,rubyist,Internals,rubyist,Internals,Yes
633,sinbad,Externals,technoweenie,Externals,No
631,sinbad,Externals,technoweenie,Externals,No
630,technoweenie,Externals,technoweenie,Externals,Yes
629,technoweenie,Externals,technoweenie,Externals,Yes
628,technoweenie,Externals,technoweenie,Externals,Yes
627,sinbad,Externals,technoweenie,Externals,No
626,sinbad,Externals,technoweenie,Externals,No
624,technoweenie,Externals,technoweenie,Externals,Yes
620,rtyley,Externals,technoweenie,Externals,No
619,ttaylorr,Internals,technoweenie,Externals,No
618,technoweenie,Externals,technoweenie,Externals,Yes
615,ttaylorr,Internals,rubyist,Internals,No
613,ttaylorr,Internals,technoweenie,Externals,No
611,technoweenie,Externals,technoweenie,Externals,Yes
610,sinbad,Externals,technoweenie,Externals,No
608,sinbad,Externals,technoweenie,Externals,No
607,sinbad,Externals,technoweenie,Externals,No
605,nbrew,Externals,technoweenie,Externals,No
603,andyneff,Externals,technoweenie,Externals,No
600,rubyist,Internals,technoweenie,Externals,No
599,technoweenie,Externals,technoweenie,Externals,Yes
595,rubyist,Internals,rubyist,Internals,Yes
594,rubyist,Internals,rubyist,Internals,Yes
589,technoweenie,Externals,technoweenie,Externals,Yes
587,technoweenie,Externals,technoweenie,Externals,Yes
585,technoweenie,Externals,technoweenie,Externals,Yes
583,sinbad,Externals,technoweenie,Externals,No
581,sinbad,Externals,technoweenie,Externals,No
579,technoweenie,Externals,technoweenie,Externals,Yes
578,billygor,Externals,technoweenie,Externals,No
577,sinbad,Externals,rubyist,Internals,No
573,sinbad,Externals,technoweenie,Externals,No
572,billygor,Externals,rubyist,Internals,No
570,rubyist,Internals,rubyist,Internals,Yes
569,sinbad,Externals,technoweenie,Externals,No
566,sinbad,Externals,technoweenie,Externals,No
565,sinbad,Externals,technoweenie,Externals,No
563,hoolio,Internals,technoweenie,Externals,No
562,technoweenie,Externals,technoweenie,Externals,Yes
561,technoweenie,Externals,technoweenie,Externals,Yes
560,technoweenie,Externals,technoweenie,Externals,Yes
559,sinbad,Externals,technoweenie,Externals,No
555,andyneff,Externals,technoweenie,Externals,No
554,clareliguori,Externals,technoweenie,Externals,No
553,rubyist,Internals,rubyist,Internals,Yes
552,technoweenie,Externals,technoweenie,Externals,Yes
551,sinbad,Externals,technoweenie,Externals,No
550,technoweenie,Externals,technoweenie,Externals,Yes
549,rubyist,Internals,rubyist,Internals,Yes
547,rubyist,Internals,rubyist,Internals,Yes
546,sinbad,Externals,technoweenie,Externals,No
544,rubyist,Internals,rubyist,Internals,Yes
543,sinbad,Externals,technoweenie,Externals,No
542,sinbad,Externals,technoweenie,Externals,No
541,sinbad,Externals,technoweenie,Externals,No
540,technoweenie,Externals,technoweenie,Externals,Yes
539,technoweenie,Externals,technoweenie,Externals,Yes
538,sinbad,Externals,technoweenie,Externals,No
537,technoweenie,Externals,technoweenie,Externals,Yes
536,technoweenie,Externals,technoweenie,Externals,Yes
534,technoweenie,Externals,technoweenie,Externals,Yes
532,technoweenie,Externals,technoweenie,Externals,Yes
530,technoweenie,Externals,technoweenie,Externals,Yes
527,sinbad,Externals,technoweenie,Externals,No
526,andyneff,Externals,technoweenie,Externals,No
522,ssgelm,Externals,technoweenie,Externals,No
521,ssgelm,Externals,technoweenie,Externals,No
520,sinbad,Externals,technoweenie,Externals,No
519,seiyanuta,Externals,technoweenie,Externals,No
518,sinbad,Externals,technoweenie,Externals,No
511,andyneff,Externals,technoweenie,Externals,No
510,andyneff,Externals,technoweenie,Externals,No
509,technoweenie,Externals,technoweenie,Externals,Yes
508,technoweenie,Externals,technoweenie,Externals,Yes
507,technoweenie,Externals,technoweenie,Externals,Yes
506,technoweenie,Externals,technoweenie,Externals,Yes
505,technoweenie,Externals,technoweenie,Externals,Yes
504,technoweenie,Externals,technoweenie,Externals,Yes
503,technoweenie,Externals,technoweenie,Externals,Yes
502,technoweenie,Externals,technoweenie,Externals,Yes
501,technoweenie,Externals,technoweenie,Externals,Yes
499,technoweenie,Externals,technoweenie,Externals,Yes
498,technoweenie,Externals,technoweenie,Externals,Yes
497,technoweenie,Externals,technoweenie,Externals,Yes
496,technoweenie,Externals,technoweenie,Externals,Yes
495,technoweenie,Externals,technoweenie,Externals,Yes
494,technoweenie,Externals,technoweenie,Externals,Yes
493,technoweenie,Externals,technoweenie,Externals,Yes
492,technoweenie,Externals,technoweenie,Externals,Yes
491,technoweenie,Externals,technoweenie,Externals,Yes
489,technoweenie,Externals,technoweenie,Externals,Yes
488,technoweenie,Externals,technoweenie,Externals,Yes
486,ryansimmen,Externals,technoweenie,Externals,No
485,rubyist,Internals,technoweenie,Externals,No
484,michael-k,Externals,technoweenie,Externals,No
483,technoweenie,Externals,technoweenie,Externals,Yes
480,andyneff,Externals,technoweenie,Externals,No
476,rubyist,Internals,rubyist,Internals,Yes
475,technoweenie,Externals,technoweenie,Externals,Yes
472,rubyist,Internals,rubyist,Internals,Yes
471,bkeepers,Internals,technoweenie,Externals,No
469,ssgelm,Externals,technoweenie,Externals,No
468,rubyist,Internals,rubyist,Internals,Yes
467,MikeMcQuaid,Internals,technoweenie,Externals,No
465,technoweenie,Externals,technoweenie,Externals,Yes
464,technoweenie,Externals,technoweenie,Externals,Yes
463,technoweenie,Externals,technoweenie,Externals,Yes
461,technoweenie,Externals,technoweenie,Externals,Yes
458,MikeMcQuaid,Internals,technoweenie,Externals,No
452,rubyist,Internals,rubyist,Internals,Yes
451,rubyist,Internals,rubyist,Internals,Yes
450,rubyist,Internals,rubyist,Internals,Yes
449,larsxschneider,Externals,technoweenie,Externals,No
447,technoweenie,Externals,technoweenie,Externals,Yes
446,technoweenie,Externals,rubyist,Internals,No
444,sanoursa,Externals,technoweenie,Externals,No
442,sinbad,Externals,rubyist,Internals,No
441,devcurmudgeon,Externals,technoweenie,Externals,No
437,technoweenie,Externals,technoweenie,Externals,Yes
429,rubyist,Internals,rubyist,Internals,Yes
428,andyneff,Externals,technoweenie,Externals,No
424,technoweenie,Externals,technoweenie,Externals,Yes
423,rubyist,Internals,rubyist,Internals,Yes
422,rubyist,Internals,technoweenie,Externals,No
421,technoweenie,Externals,rubyist,Internals,No
420,technoweenie,Externals,technoweenie,Externals,Yes
415,rubyist,Internals,rubyist,Internals,Yes
413,technoweenie,Externals,technoweenie,Externals,Yes
412,technoweenie,Externals,technoweenie,Externals,Yes
408,technoweenie,Externals,technoweenie,Externals,Yes
406,technoweenie,Externals,technoweenie,Externals,Yes
405,technoweenie,Externals,technoweenie,Externals,Yes
404,sinbad,Externals,technoweenie,Externals,No
403,sinbad,Externals,technoweenie,Externals,No
402,sinbad,Externals,technoweenie,Externals,No
401,michael-k,Externals,technoweenie,Externals,No
400,rubyist,Internals,rubyist,Internals,Yes
399,technoweenie,Externals,technoweenie,Externals,Yes
398,michael-k,Externals,rubyist,Internals,No
396,michael-k,Externals,rubyist,Internals,No
393,sinbad,Externals,technoweenie,Externals,No
392,michael-k,Externals,rubyist,Internals,No
391,bozaro,Externals,rubyist,Internals,No
387,michael-k,Externals,technoweenie,Externals,No
386,ryansimmen,Externals,rubyist,Internals,No
384,michael-k,Externals,rubyist,Internals,No
383,ssgelm,Externals,technoweenie,Externals,No
382,bozaro,Externals,technoweenie,Externals,No
381,bozaro,Externals,technoweenie,Externals,No
377,bozaro,Externals,technoweenie,Externals,No
374,michael-k,Externals,technoweenie,Externals,No
373,michael-k,Externals,technoweenie,Externals,No
372,michael-k,Externals,technoweenie,Externals,No
370,michael-k,Externals,technoweenie,Externals,No
366,rubyist,Internals,rubyist,Internals,Yes
365,thpang67,Externals,technoweenie,Externals,No
364,michael-k,Externals,rubyist,Internals,No
361,michael-k,Externals,technoweenie,Externals,No
358,rubyist,Internals,rubyist,Internals,Yes
356,michael-k,Externals,rubyist,Internals,No
354,michael-k,Externals,rubyist,Internals,No
352,michael-k,Externals,technoweenie,Externals,No
351,michael-k,Externals,technoweenie,Externals,No
349,rubyist,Internals,rubyist,Internals,Yes
348,rubyist,Internals,rubyist,Internals,Yes
346,technoweenie,Externals,technoweenie,Externals,Yes
342,technoweenie,Externals,technoweenie,Externals,Yes
340,rubyist,Internals,rubyist,Internals,Yes
339,rubyist,Internals,rubyist,Internals,Yes
