pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
2440,rpavlick,Externals,arfon,Internals,No
2439,alexweber,Externals,gjtorikian,Internals,No
2438,edm00se,Externals,arfon,Internals,No
2432,jakepetroules,Externals,arfon,Internals,No
2431,pchaigno,Externals,arfon,Internals,No
2429,larsbrinkhoff,Externals,arfon,Internals,No
2426,tamird,Externals,arfon,Internals,No
2425,larsbrinkhoff,Externals,arfon,Internals,No
2422,CalebFenton,Externals,arfon,Internals,No
2419,evgenyneu,Externals,arfon,Internals,No
2413,yegortimoshenko,Externals,arfon,Internals,No
2410,SimenB,Externals,arfon,Internals,No
2407,arfon,Internals,arfon,Internals,Yes
2405,aroben,Internals,arfon,Internals,No
2401,arfon,Internals,arfon,Internals,Yes
2394,arfon,Internals,arfon,Internals,Yes
2393,KrauseFx,Externals,arfon,Internals,No
2392,vighnesh1987,Externals,arfon,Internals,No
2390,larsbrinkhoff,Externals,arfon,Internals,No
2388,mephaust,Externals,arfon,Internals,No
2387,aivus,Externals,arfon,Internals,No
2386,larsbrinkhoff,Externals,arfon,Internals,No
2383,larsbrinkhoff,Externals,arfon,Internals,No
2378,Mailaender,Externals,arfon,Internals,No
2375,mbdoud,Externals,arfon,Internals,No
2374,pchaigno,Externals,arfon,Internals,No
2373,pchaigno,Externals,arfon,Internals,No
2372,pchaigno,Externals,arfon,Internals,No
2368,vog,Externals,arfon,Internals,No
2363,danielgtaylor,Externals,arfon,Internals,No
2170,pchaigno,Externals,arfon,Internals,No
2346,larsbrinkhoff,Externals,arfon,Internals,No
2341,bkeepers,Internals,arfon,Internals,No
2340,bkeepers,Internals,bkeepers,Internals,Yes
2339,vitaut,Externals,arfon,Internals,No
2335,DavidJFelix,Externals,arfon,Internals,No
2334,thomasvandoren,Externals,bkeepers,Internals,No
2333,3flex,Externals,bkeepers,Internals,No
2330,larsbrinkhoff,Externals,arfon,Internals,No
2328,arfon,Internals,arfon,Internals,Yes
2326,arfon,Internals,arfon,Internals,Yes
2325,arfon,Internals,arfon,Internals,Yes
2324,pchaigno,Externals,arfon,Internals,No
2323,lsf37,Externals,bkeepers,Internals,No
2322,larsbrinkhoff,Externals,arfon,Internals,No
2314,larsbrinkhoff,Externals,arfon,Internals,No
2312,larsbrinkhoff,Externals,arfon,Internals,No
2311,pchaigno,Externals,arfon,Internals,No
2309,pchaigno,Externals,arfon,Internals,No
2308,pchaigno,Externals,arfon,Internals,No
2306,powerman,Externals,arfon,Internals,No
2304,arfon,Internals,arfon,Internals,Yes
2301,danp,Externals,arfon,Internals,No
2300,arfon,Internals,arfon,Internals,Yes
2299,arfon,Internals,arfon,Internals,Yes
2298,gjtorikian,Internals,arfon,Internals,No
2296,phase,Externals,arfon,Internals,No
2295,arfon,Internals,arfon,Internals,Yes
2294,arfon,Internals,arfon,Internals,Yes
2293,arfon,Internals,arfon,Internals,Yes
2291,ifarbod,Externals,arfon,Internals,No
2290,untitaker,Externals,arfon,Internals,No
2289,lepture,Externals,arfon,Internals,No
2286,arfon,Internals,arfon,Internals,Yes
2279,joewiz,Externals,arfon,Internals,No
2276,MakeNowJust,Externals,arfon,Internals,No
2275,ptoomey3,Internals,arfon,Internals,No
2274,csimons,Externals,gjtorikian,Internals,No
2272,lpil,Externals,arfon,Internals,No
2270,larsbrinkhoff,Externals,arfon,Internals,No
2269,stuartpb,Externals,arfon,Internals,No
2266,Dorian,Externals,arfon,Internals,No
2265,arfon,Internals,arfon,Internals,Yes
2264,arfon,Internals,arfon,Internals,Yes
2263,arfon,Internals,arfon,Internals,Yes
2262,drautb,Externals,arfon,Internals,No
2261,ntkme,Externals,arfon,Internals,No
2259,adelcambre,Externals,vmg,Internals,No
2257,Oldes,Externals,arfon,Internals,No
2256,Oldes,Externals,arfon,Internals,No
2254,shaunlebron,Externals,arfon,Internals,No
2253,larsbrinkhoff,Externals,arfon,Internals,No
2250,shaneog,Externals,arfon,Internals,No
2247,larsbrinkhoff,Externals,arfon,Internals,No
2246,vitaut,Externals,arfon,Internals,No
2242,larsbrinkhoff,Externals,arfon,Internals,No
2241,arfon,Internals,arfon,Internals,Yes
2236,phase,Externals,arfon,Internals,No
2233,tesch1,Externals,arfon,Internals,No
2232,pchaigno,Externals,arfon,Internals,No
2231,pchaigno,Externals,arfon,Internals,No
2229,pchaigno,Externals,arfon,Internals,No
2227,samoht,Externals,arfon,Internals,No
2224,arfon,Internals,arfon,Internals,Yes
2222,chriskuehl,Externals,arfon,Internals,No
2218,xPaw,Externals,arfon,Internals,No
2215,bkeepers,Internals,bkeepers,Internals,Yes
2213,ntkme,Externals,arfon,Internals,No
2209,chezwicker,Externals,arfon,Internals,No
2207,aroben,Internals,aroben,Internals,Yes
2204,aquileia,Externals,arfon,Internals,No
2203,pchaigno,Externals,arfon,Internals,No
2202,pchaigno,Externals,arfon,Internals,No
2200,arfon,Internals,arfon,Internals,Yes
2198,tarebyte,Internals,arfon,Internals,No
2196,larsbrinkhoff,Externals,arfon,Internals,No
2193,pchaigno,Externals,arfon,Internals,No
2192,graymalkin,Externals,arfon,Internals,No
2189,pchaigno,Externals,arfon,Internals,No
2188,graymalkin,Externals,arfon,Internals,No
2184,redj,Externals,arfon,Internals,No
2181,pchaigno,Externals,arfon,Internals,No
2179,pchaigno,Externals,arfon,Internals,No
2178,munrocape,Externals,bkeepers,Internals,No
2176,arfon,Internals,arfon,Internals,Yes
2175,arfon,Internals,arfon,Internals,Yes
2174,arfon,Internals,bkeepers,Internals,No
2173,arfon,Internals,arfon,Internals,Yes
2171,pchaigno,Externals,bkeepers,Internals,No
2165,deviantintegral,Externals,arfon,Internals,No
2162,charliesome,Internals,arfon,Internals,No
2160,brandonwamboldt,Externals,arfon,Internals,No
2158,arfon,Internals,arfon,Internals,Yes
2157,hoosierEE,Externals,arfon,Internals,No
2154,pchaigno,Externals,arfon,Internals,No
2153,gjtorikian,Internals,gjtorikian,Internals,Yes
2152,pchaigno,Externals,arfon,Internals,No
2151,soonhokong,Externals,arfon,Internals,No
2147,pchaigno,Externals,arfon,Internals,No
2146,pchaigno,Externals,arfon,Internals,No
2145,larsbrinkhoff,Externals,arfon,Internals,No
2141,aroben,Internals,aroben,Internals,Yes
2139,aroben,Internals,aroben,Internals,Yes
2136,aroben,Internals,aroben,Internals,Yes
2135,aroben,Internals,aroben,Internals,Yes
2133,aroben,Internals,aroben,Internals,Yes
2128,larsbrinkhoff,Externals,arfon,Internals,No
2123,larsbrinkhoff,Externals,arfon,Internals,No
2120,arfon,Internals,arfon,Internals,Yes
2119,pchaigno,Externals,bkeepers,Internals,No
2118,xbony2,Externals,bkeepers,Internals,No
2114,aroben,Internals,aroben,Internals,Yes
2112,nwellnhof,Externals,arfon,Internals,No
2102,phillipberndt,Externals,arfon,Internals,No
2101,amclain,Externals,arfon,Internals,No
2100,honzabrecka,Externals,arfon,Internals,No
2098,larsbrinkhoff,Externals,arfon,Internals,No
2097,aroben,Internals,aroben,Internals,Yes
2092,bkeepers,Internals,bkeepers,Internals,Yes
2089,pchaigno,Externals,aroben,Internals,No
2087,pchaigno,Externals,arfon,Internals,No
2086,pchaigno,Externals,arfon,Internals,No
2085,arfon,Internals,arfon,Internals,Yes
2083,arfon,Internals,arfon,Internals,Yes
2079,lqez,Externals,arfon,Internals,No
2078,pchaigno,Externals,arfon,Internals,No
2077,arfon,Internals,arfon,Internals,Yes
2076,larsbrinkhoff,Externals,arfon,Internals,No
2075,philix,Externals,arfon,Internals,No
2073,vitaut,Externals,arfon,Internals,No
2072,larsbrinkhoff,Externals,arfon,Internals,No
2071,pchaigno,Externals,arfon,Internals,No
2070,R4PaSs,Externals,lildude,Internals,No
2064,pchaigno,Externals,arfon,Internals,No
2063,larsbrinkhoff,Externals,bkeepers,Internals,No
2059,pchaigno,Externals,arfon,Internals,No
2058,pchaigno,Externals,arfon,Internals,No
2057,steinwaywhw,Externals,arfon,Internals,No
2056,arfon,Internals,arfon,Internals,Yes
2055,arfon,Internals,arfon,Internals,Yes
2048,infininight,Externals,arfon,Internals,No
2047,vors,Externals,arfon,Internals,No
2044,pchaigno,Externals,arfon,Internals,No
2041,arfon,Internals,arfon,Internals,Yes
2037,pchaigno,Externals,arfon,Internals,No
2006,pchaigno,Externals,brandonblack,Internals,No
2031,pchaigno,Externals,arfon,Internals,No
2030,arfon,Internals,arfon,Internals,Yes
2025,hyperair,Externals,arfon,Internals,No
2024,halirutan,Externals,arfon,Internals,No
2017,arfon,Internals,arfon,Internals,Yes
2015,arfon,Internals,arfon,Internals,Yes
2014,arfon,Internals,arfon,Internals,Yes
2007,mamodom,Externals,arfon,Internals,No
2005,JJ,Externals,arfon,Internals,No
2003,pchaigno,Externals,arfon,Internals,No
2002,bkeepers,Internals,bkeepers,Internals,Yes
2001,hartsantler,Externals,arfon,Internals,No
2000,jayphelps,Externals,arfon,Internals,No
1999,arfon,Internals,arfon,Internals,Yes
1998,Frigolit,Externals,arfon,Internals,No
1996,aoetk,Externals,arfon,Internals,No
1995,phuicy,Externals,arfon,Internals,No
1989,davidabian,Externals,arfon,Internals,No
1986,pchaigno,Externals,aroben,Internals,No
1982,pchaigno,Externals,arfon,Internals,No
1978,larsbrinkhoff,Externals,bkeepers,Internals,No
1977,arfon,Internals,arfon,Internals,Yes
1976,arfon,Internals,aroben,Internals,No
1975,arfon,Internals,arfon,Internals,Yes
1974,aroben,Internals,aroben,Internals,Yes
1973,aroben,Internals,aroben,Internals,Yes
1970,larsbrinkhoff,Externals,aroben,Internals,No
1965,aroben,Internals,arfon,Internals,No
1963,aroben,Internals,aroben,Internals,Yes
1962,aroben,Internals,aroben,Internals,Yes
1959,floscher,Externals,aroben,Internals,No
1958,floscher,Externals,aroben,Internals,No
1956,aroben,Internals,aroben,Internals,Yes
1955,pchaigno,Externals,bkeepers,Internals,No
1954,aroben,Internals,aroben,Internals,Yes
1953,aroben,Internals,aroben,Internals,Yes
1952,pchaigno,Externals,arfon,Internals,No
1951,pchaigno,Externals,arfon,Internals,No
1950,aroben,Internals,aroben,Internals,Yes
1945,thotypous,Externals,arfon,Internals,No
1944,pchaigno,Externals,arfon,Internals,No
1942,pchaigno,Externals,arfon,Internals,No
1940,bkeepers,Internals,bkeepers,Internals,Yes
1938,floscher,Externals,aroben,Internals,No
1937,arfon,Internals,arfon,Internals,Yes
1933,floscher,Externals,arfon,Internals,No
1932,deadfoxygrandpa,Externals,arfon,Internals,No
1931,aroben,Internals,aroben,Internals,Yes
1930,aroben,Internals,aroben,Internals,Yes
1929,arfon,Internals,arfon,Internals,Yes
1928,arfon,Internals,arfon,Internals,Yes
1926,aroben,Internals,aroben,Internals,Yes
1922,Mailaender,Externals,arfon,Internals,No
1920,pchaigno,Externals,bkeepers,Internals,No
1916,Mailaender,Externals,arfon,Internals,No
1912,archywilhes,Externals,bkeepers,Internals,No
1909,aroben,Internals,aroben,Internals,Yes
1905,joaquincasares,Externals,aroben,Internals,No
1904,bkeepers,Internals,bkeepers,Internals,Yes
1900,dalehenrich,Externals,arfon,Internals,No
1899,sethvargo,Externals,arfon,Internals,No
1896,aroben,Internals,aroben,Internals,Yes
1895,aroben,Internals,aroben,Internals,Yes
1891,aroben,Internals,arfon,Internals,No
1890,arfon,Internals,arfon,Internals,Yes
1888,MattDMo,Externals,aroben,Internals,No
1886,Dadido3,Externals,arfon,Internals,No
1885,gjtorikian,Internals,arfon,Internals,No
1881,hawkw,Externals,arfon,Internals,No
1877,sebgod,Externals,arfon,Internals,No
1876,Mailaender,Externals,arfon,Internals,No
1875,arctic5,Externals,aroben,Internals,No
1871,arfon,Internals,arfon,Internals,Yes
1868,arfon,Internals,arfon,Internals,Yes
1866,arfon,Internals,arfon,Internals,Yes
1865,arfon,Internals,arfon,Internals,Yes
1864,robrix,Internals,arfon,Internals,No
1863,aroben,Internals,aroben,Internals,Yes
1861,aroben,Internals,arfon,Internals,No
1860,aroben,Internals,aroben,Internals,Yes
1859,pchaigno,Externals,bkeepers,Internals,No
1856,lutoma,Externals,arfon,Internals,No
1854,bkeepers,Internals,bkeepers,Internals,Yes
1850,othree,Externals,arfon,Internals,No
1848,larsbrinkhoff,Externals,arfon,Internals,No
1845,lostcolony,Externals,arfon,Internals,No
1844,pchaigno,Externals,bkeepers,Internals,No
1842,pchaigno,Externals,arfon,Internals,No
1841,danmichaelo,Externals,arfon,Internals,No
1835,tenbits,Externals,arfon,Internals,No
1834,karel-brinda,Externals,arfon,Internals,No
1832,pchaigno,Externals,aroben,Internals,No
1831,gjtorikian,Internals,gjtorikian,Internals,Yes
1821,arfon,Internals,arfon,Internals,Yes
1820,bkeepers,Internals,bkeepers,Internals,Yes
1818,arfon,Internals,arfon,Internals,Yes
1817,pchaigno,Externals,arfon,Internals,No
1816,arfon,Internals,arfon,Internals,Yes
1813,bkeepers,Internals,bkeepers,Internals,Yes
1812,arfon,Internals,arfon,Internals,Yes
1809,pchaigno,Externals,arfon,Internals,No
1803,arfon,Internals,arfon,Internals,Yes
1802,wmertens,Externals,aroben,Internals,No
1800,arfon,Internals,arfon,Internals,Yes
1798,arfon,Internals,arfon,Internals,Yes
1797,arfon,Internals,arfon,Internals,Yes
1796,arfon,Internals,arfon,Internals,Yes
1795,arfon,Internals,arfon,Internals,Yes
1791,pchaigno,Externals,bkeepers,Internals,No
1790,pchaigno,Externals,arfon,Internals,No
1788,bkeepers,Internals,bkeepers,Internals,Yes
1787,bkeepers,Internals,bkeepers,Internals,Yes
1782,anpar,Externals,arfon,Internals,No
1779,larsbrinkhoff,Externals,bkeepers,Internals,No
1776,bkeepers,Internals,bkeepers,Internals,Yes
1774,bkeepers,Internals,bkeepers,Internals,Yes
1773,aroben,Internals,aroben,Internals,Yes
1771,aroben,Internals,aroben,Internals,Yes
1770,fushnisoft,Externals,arfon,Internals,No
1765,vmg,Internals,vmg,Internals,Yes
1762,gjtorikian,Internals,gjtorikian,Internals,Yes
1758,larsbrinkhoff,Externals,arfon,Internals,No
1757,aroben,Internals,aroben,Internals,Yes
1756,aroben,Internals,aroben,Internals,Yes
1755,aroben,Internals,aroben,Internals,Yes
1754,arfon,Internals,arfon,Internals,Yes
1753,aroben,Internals,aroben,Internals,Yes
1752,aroben,Internals,vmg,Internals,No
1751,roodboi,Externals,bkeepers,Internals,No
1750,bkeepers,Internals,bkeepers,Internals,Yes
1748,mrego,Externals,arfon,Internals,No
1747,aroben,Internals,vmg,Internals,No
1745,bkeepers,Internals,arfon,Internals,No
1743,arfon,Internals,arfon,Internals,Yes
1741,bkeepers,Internals,bkeepers,Internals,Yes
1738,aroben,Internals,aroben,Internals,Yes
1737,aroben,Internals,aroben,Internals,Yes
1736,aroben,Internals,arfon,Internals,No
1734,arfon,Internals,bkeepers,Internals,No
1733,arfon,Internals,arfon,Internals,Yes
1732,bkeepers,Internals,bkeepers,Internals,Yes
1731,bkeepers,Internals,bkeepers,Internals,Yes
1730,aroben,Internals,aroben,Internals,Yes
1728,aroben,Internals,aroben,Internals,Yes
1727,pchaigno,Externals,aroben,Internals,No
1726,bkeepers,Internals,bkeepers,Internals,Yes
1724,pchaigno,Externals,bkeepers,Internals,No
1723,techhat,Externals,arfon,Internals,No
1722,vmg,Internals,vmg,Internals,Yes
1714,vmg,Internals,vmg,Internals,Yes
1710,aroben,Internals,vmg,Internals,No
1709,bkeepers,Internals,bkeepers,Internals,Yes
1708,aroben,Internals,aroben,Internals,Yes
1707,vmg,Internals,vmg,Internals,Yes
1706,pchaigno,Externals,arfon,Internals,No
1705,aroben,Internals,aroben,Internals,Yes
1704,aroben,Internals,aroben,Internals,Yes
1703,aroben,Internals,aroben,Internals,Yes
1702,ellemenno,Externals,arfon,Internals,No
1698,sebgod,Externals,arfon,Internals,No
1696,aroben,Internals,aroben,Internals,Yes
1695,aroben,Internals,aroben,Internals,Yes
1694,aroben,Internals,aroben,Internals,Yes
1687,aroben,Internals,aroben,Internals,Yes
1686,aroben,Internals,aroben,Internals,Yes
1683,bkeepers,Internals,aroben,Internals,No
1678,tenbits,Externals,aroben,Internals,No
1675,aroben,Internals,aroben,Internals,Yes
1674,arfon,Internals,arfon,Internals,Yes
1673,blakeembrey,Externals,arfon,Internals,No
1669,arfon,Internals,arfon,Internals,Yes
1663,bkeepers,Internals,bkeepers,Internals,Yes
1660,arfon,Internals,arfon,Internals,Yes
1657,techniq,Externals,bkeepers,Internals,No
1654,danijar,Externals,bkeepers,Internals,No
1653,baroquebobcat,Externals,bkeepers,Internals,No
1652,arfon,Internals,arfon,Internals,Yes
1650,jlord,Externals,jlord,Externals,Yes
1646,arfon,Internals,arfon,Internals,Yes
1645,pchaigno,Externals,arfon,Internals,No
1643,arfon,Internals,arfon,Internals,Yes
1641,aroben,Internals,aroben,Internals,Yes
1639,pchaigno,Externals,arfon,Internals,No
1636,Verteiron,Externals,arfon,Internals,No
1634,wil93,Externals,arfon,Internals,No
1633,pchaigno,Externals,arfon,Internals,No
1632,ngn,Externals,arfon,Internals,No
1630,aroben,Internals,aroben,Internals,Yes
1627,arfon,Internals,arfon,Internals,Yes
1623,pchaigno,Externals,arfon,Internals,No
1622,pchaigno,Externals,arfon,Internals,No
1620,unfunco,Externals,arfon,Internals,No
1614,creasty,Externals,arfon,Internals,No
1613,hearsilent,Externals,arfon,Internals,No
1612,briandela,Externals,arfon,Internals,No
1611,arfon,Internals,arfon,Internals,Yes
1610,arfon,Internals,arfon,Internals,Yes
1609,bkeepers,Internals,arfon,Internals,No
1608,bkeepers,Internals,bkeepers,Internals,Yes
1605,bkeepers,Internals,arfon,Internals,No
1604,geoff-codes,Externals,arfon,Internals,No
1602,arfon,Internals,arfon,Internals,Yes
1596,pchaigno,Externals,arfon,Internals,No
1595,aroben,Internals,arfon,Internals,No
1594,tricknotes,Externals,bkeepers,Internals,No
1593,aroben,Internals,arfon,Internals,No
1592,arfon,Internals,arfon,Internals,Yes
1590,arfon,Internals,arfon,Internals,Yes
1588,arfon,Internals,arfon,Internals,Yes
1587,arfon,Internals,arfon,Internals,Yes
1586,arfon,Internals,arfon,Internals,Yes
1584,laomaiweng,Externals,arfon,Internals,No
1575,Jaxan,Externals,tnm,Internals,No
1573,ztmr,Externals,arfon,Internals,No
1570,lucaswerkmeister,Externals,arfon,Internals,No
1563,bkeepers,Internals,arfon,Internals,No
1561,pchaigno,Externals,bkeepers,Internals,No
1557,larsbrinkhoff,Externals,arfon,Internals,No
1555,arfon,Internals,arfon,Internals,Yes
1554,arfon,Internals,arfon,Internals,Yes
1553,arfon,Internals,arfon,Internals,Yes
1552,arfon,Internals,arfon,Internals,Yes
1549,kr,Externals,arfon,Internals,No
1547,bwestlin,Externals,arfon,Internals,No
1546,vivekgalatage,Externals,arfon,Internals,No
1545,larsbrinkhoff,Externals,arfon,Internals,No
1542,arfon,Internals,arfon,Internals,Yes
1540,rlespinasse,Externals,bkeepers,Internals,No
1538,arfon,Internals,arfon,Internals,Yes
1537,bkeepers,Internals,arfon,Internals,No
1536,pchaigno,Externals,arfon,Internals,No
1534,arfon,Internals,arfon,Internals,Yes
1533,arfon,Internals,arfon,Internals,Yes
1530,fingolfin,Externals,arfon,Internals,No
1529,fingolfin,Externals,arfon,Internals,No
1525,fingolfin,Externals,arfon,Internals,No
1524,ankitr,Externals,arfon,Internals,No
1523,fingolfin,Externals,arfon,Internals,No
1522,arfon,Internals,arfon,Internals,Yes
1520,pmoura,Externals,arfon,Internals,No
1517,arfon,Internals,arfon,Internals,Yes
1516,bkeepers,Internals,arfon,Internals,No
1515,vmg,Internals,vmg,Internals,Yes
1511,edmundito,Externals,arfon,Internals,No
1509,arfon,Internals,arfon,Internals,Yes
1508,arfon,Internals,arfon,Internals,Yes
1507,arfon,Internals,arfon,Internals,Yes
1506,pchaigno,Externals,arfon,Internals,No
1503,arfon,Internals,arfon,Internals,Yes
1502,arfon,Internals,arfon,Internals,Yes
1499,pchaigno,Externals,bkeepers,Internals,No
1484,arfon,Internals,arfon,Internals,Yes
1477,DennisMcWherter,Externals,arfon,Internals,No
1475,StoneCypher,Externals,arfon,Internals,No
1474,StoneCypher,Externals,arfon,Internals,No
1470,jrha,Externals,arfon,Internals,No
1465,edmundito,Externals,arfon,Internals,No
1461,joeyspin,Externals,arfon,Internals,No
1460,arfon,Internals,arfon,Internals,Yes
1459,arfon,Internals,arfon,Internals,Yes
1458,arfon,Internals,arfon,Internals,Yes
1457,arfon,Internals,arfon,Internals,Yes
1451,arfon,Internals,arfon,Internals,Yes
1445,cflee,Externals,arfon,Internals,No
1444,ghost,Externals,arfon,Internals,No
1438,pchaigno,Externals,bkeepers,Internals,No
1437,pchaigno,Externals,bkeepers,Internals,No
1433,pchaigno,Externals,bkeepers,Internals,No
1432,pchaigno,Externals,bkeepers,Internals,No
1426,maieul,Externals,arfon,Internals,No
1421,stevex86,Externals,arfon,Internals,No
1419,arfon,Internals,arfon,Internals,Yes
1418,peol,Externals,arfon,Internals,No
1417,gwadej,Externals,arfon,Internals,No
1415,KoffeinFlummi,Externals,arfon,Internals,No
1413,c1phr,Externals,arfon,Internals,No
1412,pchaigno,Externals,arfon,Internals,No
1408,wilg,Externals,arfon,Internals,No
1405,seancoyne,Externals,holman,Externals,No
1403,arfon,Internals,arfon,Internals,Yes
1401,arfon,Internals,arfon,Internals,Yes
1399,arfon,Internals,arfon,Internals,Yes
1398,arfon,Internals,arfon,Internals,Yes
1394,grindhold,Externals,arfon,Internals,No
1385,arfon,Internals,arfon,Internals,Yes
1383,arfon,Internals,arfon,Internals,Yes
1376,t-b,Externals,bkeepers,Internals,No
1375,arthurvr,Externals,arfon,Internals,No
1372,pchaigno,Externals,arfon,Internals,No
1371,arfon,Internals,arfon,Internals,Yes
1370,arfon,Internals,arfon,Internals,Yes
1364,woodruffw,Externals,arfon,Internals,No
1361,arfon,Internals,arfon,Internals,Yes
1360,arfon,Internals,arfon,Internals,Yes
1358,arthurvr,Externals,arfon,Internals,No
1354,arfon,Internals,arfon,Internals,Yes
1353,arfon,Internals,arfon,Internals,Yes
1352,arfon,Internals,arfon,Internals,Yes
1348,thomasvandoren,Externals,arfon,Internals,No
1346,vmg,Internals,vmg,Internals,Yes
1341,arfon,Internals,arfon,Internals,Yes
1339,claytononeill,Externals,arfon,Internals,No
1337,arfon,Internals,arfon,Internals,Yes
1335,arfon,Internals,arfon,Internals,Yes
1333,spderosso,Externals,arfon,Internals,No
1331,GWRon,Externals,arfon,Internals,No
1325,pchaigno,Externals,arfon,Internals,No
1323,alokedesai,Externals,arfon,Internals,No
1320,R4PaSs,Externals,arfon,Internals,No
1318,vmg,Internals,arfon,Internals,No
1313,pchaigno,Externals,arfon,Internals,No
1311,maximusvladimir,Externals,arfon,Internals,No
1309,josh,Internals,vmg,Internals,No
1308,pchaigno,Externals,arfon,Internals,No
1306,arfon,Internals,arfon,Internals,Yes
1305,neersighted,Externals,arfon,Internals,No
1303,geekflyer,Externals,arfon,Internals,No
1299,pchaigno,Externals,arfon,Internals,No
1297,kevinsawicki,Internals,arfon,Internals,No
1295,arfon,Internals,arfon,Internals,Yes
1294,arfon,Internals,arfon,Internals,Yes
1293,arfon,Internals,arfon,Internals,Yes
1292,arfon,Internals,arfon,Internals,Yes
1291,arfon,Internals,arfon,Internals,Yes
1290,arfon,Internals,arfon,Internals,Yes
1289,arfon,Internals,arfon,Internals,Yes
1285,pchaigno,Externals,arfon,Internals,No
1283,kmaehashi,Externals,arfon,Internals,No
1282,kevinsawicki,Internals,arfon,Internals,No
1280,diekmann,Externals,arfon,Internals,No
1279,jdennes,Internals,arfon,Internals,No
1273,keplersj,Externals,arfon,Internals,No
1272,alindeman,Externals,alindeman,Externals,Yes
1270,brianmario,Internals,brianmario,Internals,Yes
1269,alindeman,Externals,alindeman,Externals,Yes
1268,metopa,Externals,arfon,Internals,No
1267,pchaigno,Externals,arfon,Internals,No
1261,woodruffw,Externals,arfon,Internals,No
1260,dalehenrich,Externals,arfon,Internals,No
1259,brianmario,Internals,arfon,Internals,No
1258,NiklasRosenstein,Externals,arfon,Internals,No
1257,simonwistow,Externals,arfon,Internals,No
1256,arfon,Internals,arfon,Internals,Yes
1255,arfon,Internals,arfon,Internals,Yes
1254,brianmario,Internals,brianmario,Internals,Yes
1253,brianmario,Internals,brianmario,Internals,Yes
1248,arfon,Internals,arfon,Internals,Yes
1246,alindeman,Externals,alindeman,Externals,Yes
1245,alindeman,Externals,alindeman,Externals,Yes
1244,akashivskyy,Externals,arfon,Internals,No
1241,arfon,Internals,arfon,Internals,Yes
1239,orthopteroid,Externals,arfon,Internals,No
1238,arfon,Internals,arfon,Internals,Yes
1237,alindeman,Externals,arfon,Internals,No
1232,cstrahan,Externals,arfon,Internals,No
1230,arfon,Internals,arfon,Internals,Yes
1228,christianbundy,Externals,arfon,Internals,No
1227,arfon,Internals,arfon,Internals,Yes
1226,christianbundy,Externals,arfon,Internals,No
1220,ferrall,Externals,arfon,Internals,No
1219,arfon,Internals,arfon,Internals,Yes
1217,JoshOldenburg,Externals,arfon,Internals,No
1215,felixphew,Externals,arfon,Internals,No
1212,christianbundy,Externals,arfon,Internals,No
1211,alindeman,Externals,alindeman,Externals,Yes
1209,jkeirstead,Externals,arfon,Internals,No
1208,jkeirstead,Externals,arfon,Internals,No
1206,jrha,Externals,arfon,Internals,No
1203,kostko,Externals,arfon,Internals,No
1200,andyli,Externals,arfon,Internals,No
1198,ilovb,Externals,arfon,Internals,No
1194,arfon,Internals,alindeman,Externals,No
1190,Madsn,Externals,arfon,Internals,No
1188,kaendfinger,Externals,arfon,Internals,No
1187,brianmario,Internals,brianmario,Internals,Yes
1183,alflanagan,Externals,bkeepers,Internals,No
1178,pchaigno,Externals,arfon,Internals,No
1172,rick,Internals,rick,Internals,Yes
1168,arfon,Internals,arfon,Internals,Yes
1167,arfon,Internals,arfon,Internals,Yes
1166,pchaigno,Externals,arfon,Internals,No
1165,arfon,Internals,arfon,Internals,Yes
1160,arfon,Internals,arfon,Internals,Yes
1159,arfon,Internals,arfon,Internals,Yes
1158,arfon,Internals,arfon,Internals,Yes
1156,quarterto,Externals,arfon,Internals,No
1155,NN---,Externals,arfon,Internals,No
1150,Oldes,Externals,arfon,Internals,No
1146,Rolinh,Externals,arfon,Internals,No
1144,hikari-no-yume,Externals,arfon,Internals,No
1143,pchaigno,Externals,arfon,Internals,No
1142,pchaigno,Externals,arfon,Internals,No
1141,killmous,Externals,arfon,Internals,No
1136,jdf,Externals,arfon,Internals,No
1135,arfon,Internals,arfon,Internals,Yes
1132,nkt,Externals,arfon,Internals,No
1130,arfon,Internals,arfon,Internals,Yes
1129,pchaigno,Externals,arfon,Internals,No
1125,arfon,Internals,arfon,Internals,Yes
1123,garyb,Externals,arfon,Internals,No
1122,arfon,Internals,arfon,Internals,Yes
1121,arfon,Internals,arfon,Internals,Yes
1120,arfon,Internals,arfon,Internals,Yes
1116,parkr,Internals,arfon,Internals,No
1114,rick,Internals,rick,Internals,Yes
1110,arfon,Internals,arfon,Internals,Yes
1109,arfon,Internals,arfon,Internals,Yes
1108,arfon,Internals,arfon,Internals,Yes
1106,arfon,Internals,arfon,Internals,Yes
1105,arfon,Internals,arfon,Internals,Yes
1104,sebgod,Externals,bkeepers,Internals,No
1103,sebgod,Externals,arfon,Internals,No
1102,CNG,Externals,arfon,Internals,No
1101,pchaigno,Externals,arfon,Internals,No
1100,relrod,Externals,arfon,Internals,No
1098,arfon,Internals,arfon,Internals,Yes
1097,arfon,Internals,arfon,Internals,Yes
1096,arfon,Internals,arfon,Internals,Yes
1095,wcandillon,Externals,arfon,Internals,No
1094,arfon,Internals,arfon,Internals,Yes
1093,arfon,Internals,arfon,Internals,Yes
1092,arfon,Internals,arfon,Internals,Yes
1090,rick,Internals,rick,Internals,Yes
