pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
2250,1,3,0,Volunteers,shaneog,2015-03-21T21:56:01Z,13,0,2
2247,2,1,0,Volunteers,larsbrinkhoff,2015-03-30T21:08:42Z,470,2,6
2246,1,0,0,Volunteers,vitaut,2015-03-20T01:26:57Z,8,0,1
2242,1,3,0,Volunteers,larsbrinkhoff,2015-03-19T13:46:55Z,4,3,1
2241,1,0,0,Volunteers,arfon,2015-03-18T15:45:42Z,1,1,1
2236,1,3,0,Volunteers,phase,2015-03-18T14:24:46Z,1,0,1
2233,13,4,1,Volunteers,tesch1,2015-04-01T00:27:33Z,6946,94,71
2232,1,0,0,Volunteers,pchaigno,2015-03-14T22:16:45Z,17,0,2
2231,1,1,0,Volunteers,pchaigno,2015-03-14T18:08:06Z,2,0,1
2229,2,0,0,Volunteers,pchaigno,2015-03-14T18:08:29Z,9,7,7
2227,1,24,0,Volunteers,samoht,2015-03-18T14:05:12Z,5252,0,9
2224,1,1,0,Volunteers,arfon,2015-03-12T18:13:37Z,2,4,1
2222,1,3,0,Volunteers,chriskuehl,2015-03-18T14:27:32Z,0,1,1
2218,2,3,0,Volunteers,xPaw,2015-03-12T18:13:24Z,273,0,2
2215,1,2,0,Employees,bkeepers,2015-03-08T23:35:06Z,2,1,2
2213,2,7,7,Volunteers,ntkme,2015-03-20T14:26:40Z,67,20,4
2209,4,4,0,Volunteers,chezwicker,2015-03-14T22:17:52Z,402,32,25
2207,1,2,0,Volunteers,aroben,2015-03-09T13:15:30Z,6,6,1
2204,1,3,0,Volunteers,aquileia,2015-03-06T13:26:39Z,1,1,1
2203,3,4,0,Volunteers,pchaigno,2015-05-21T16:34:45Z,36125,265,208
2202,1,2,0,Volunteers,pchaigno,2015-03-06T13:33:51Z,5,0,2
2200,1,0,0,Volunteers,arfon,2015-03-05T22:37:40Z,1,1,1
2198,3,10,0,Employees,tarebyte,2015-03-16T12:58:05Z,118,38,23
2196,1,1,0,Volunteers,larsbrinkhoff,2015-03-05T21:03:45Z,0,1,1
2193,2,1,0,Volunteers,pchaigno,2015-03-04T03:43:55Z,2424,0,4
2192,2,4,0,Volunteers,graymalkin,2015-03-03T17:50:29Z,10,4,6
2189,1,1,0,Volunteers,pchaigno,2015-03-03T17:50:50Z,1,1,1
2188,1,1,0,Volunteers,graymalkin,2015-03-02T17:11:40Z,1,0,1
2184,1,1,0,Volunteers,redj,2015-03-02T01:21:27Z,1,0,1
2181,1,1,0,Volunteers,pchaigno,2015-03-01T17:13:58Z,125,6,3
2179,2,6,0,Volunteers,pchaigno,2015-07-04T15:57:43Z,274,3,4
2178,1,5,0,Volunteers,munrocape,2015-03-08T03:57:25Z,1,1,1
2176,7,0,0,Volunteers,arfon,2015-02-27T20:16:03Z,1659,99,33
2175,11,4,0,Volunteers,arfon,2015-03-01T02:45:08Z,10040,351,140
2174,2,0,0,Volunteers,arfon,2015-02-27T11:00:54Z,1448,5,20
2173,8,7,8,Volunteers,arfon,2015-03-05T21:02:42Z,79,21,10
2171,1,0,0,Volunteers,pchaigno,2015-02-27T11:00:58Z,7,1,4
2165,1,1,0,Volunteers,deviantintegral,2015-02-25T14:17:55Z,1,1,1
2162,10,0,0,Employees,charliesome,2015-03-05T21:03:30Z,183,51,17
2160,1,3,0,Volunteers,brandonwamboldt,2015-02-27T03:02:35Z,8,2,4
2158,1,0,0,Volunteers,arfon,2015-02-24T20:32:21Z,1,1,1
2157,1,4,0,Volunteers,hoosierEE,2015-02-24T20:31:53Z,1,0,1
2154,1,1,0,Volunteers,pchaigno,2015-02-27T16:14:20Z,84,6,4
2153,6,3,1,Employees,gjtorikian,2015-02-24T21:34:22Z,90,6,9
2152,1,1,0,Volunteers,pchaigno,2015-02-24T20:30:37Z,1166,0,3
2151,2,7,0,Volunteers,soonhokong,2015-02-24T20:34:59Z,159,1,7
2147,2,1,0,Volunteers,pchaigno,2015-02-24T20:25:38Z,2312,0,2
2146,2,7,0,Volunteers,pchaigno,2016-03-09T12:02:58Z,1989,0,5
2145,2,2,0,Volunteers,larsbrinkhoff,2015-02-27T03:04:13Z,566,2,5
2141,1,0,0,Volunteers,aroben,2015-02-20T20:51:24Z,1,1,1
2139,5,25,0,Volunteers,aroben,2015-02-20T20:00:06Z,24,6,9
2136,1,1,0,Volunteers,aroben,2015-02-20T14:35:32Z,1,1,1
2135,1,4,0,Volunteers,aroben,2015-02-19T21:55:44Z,1,1,1
2133,1,0,0,Volunteers,aroben,2015-02-19T16:19:44Z,10,10,10
2128,1,1,0,Volunteers,larsbrinkhoff,2015-02-27T02:52:41Z,532,0,7
2123,1,26,0,Volunteers,larsbrinkhoff,2015-03-17T19:59:53Z,1325,1,3
2120,10,0,0,Volunteers,arfon,2015-02-16T19:23:08Z,105072,76618,386
2119,4,1,0,Volunteers,pchaigno,2015-02-17T22:39:13Z,29,4,16
2118,1,1,0,Volunteers,xbony2,2015-02-17T22:51:57Z,1,1,1
2114,3,2,0,Volunteers,aroben,2015-02-16T15:19:41Z,23,23,23
2112,2,5,0,Volunteers,nwellnhof,2015-02-27T20:19:42Z,467,0,2
2102,1,1,0,Volunteers,phillipberndt,2015-02-27T03:00:52Z,166,0,1
2101,2,4,0,Volunteers,amclain,2015-03-24T17:09:17Z,471,0,8
2100,1,4,0,Volunteers,honzabrecka,2015-02-10T21:08:47Z,1,1,1
2098,1,3,0,Volunteers,larsbrinkhoff,2015-02-10T21:06:44Z,1,1,1
2097,10,37,3,Volunteers,aroben,2015-02-13T21:43:41Z,161,28,20
2092,1,2,0,Employees,bkeepers,2015-02-09T15:24:00Z,5,2,3
2089,9,8,2,Volunteers,pchaigno,2015-02-09T22:27:31Z,71,20,31
2087,1,2,0,Volunteers,pchaigno,2015-02-27T20:06:50Z,176,30,8
2086,1,2,0,Volunteers,pchaigno,2015-02-08T17:16:37Z,7,1,4
2085,2,3,0,Volunteers,arfon,2015-02-11T22:00:25Z,157,1,3
2083,2,2,0,Volunteers,arfon,2015-02-06T15:06:28Z,4,4,3
2079,1,3,0,Volunteers,lqez,2015-02-05T17:27:08Z,1,1,1
2078,2,2,0,Volunteers,pchaigno,2015-02-07T16:46:11Z,76,1,5
2077,2,0,0,Volunteers,arfon,2015-02-04T15:20:30Z,11,11,11
2076,1,4,0,Volunteers,larsbrinkhoff,2015-02-12T16:51:37Z,2842,0,2
2075,1,1,0,Volunteers,philix,2015-03-27T18:02:36Z,3,0,1
2073,6,12,2,Volunteers,vitaut,2015-02-27T20:16:05Z,127,88,14
2072,1,2,0,Volunteers,larsbrinkhoff,2015-02-04T01:49:46Z,134,0,2
2071,9,9,0,Volunteers,pchaigno,2015-02-04T20:14:54Z,726,12,32
2070,1,15,0,Volunteers,R4PaSs,2017-05-15T08:02:06Z,1536,0,12
2064,8,1,0,Volunteers,pchaigno,2015-02-01T22:09:42Z,739,6,27
2063,1,22,0,Volunteers,larsbrinkhoff,2015-02-04T14:18:38Z,2,2,2
2059,2,1,0,Volunteers,pchaigno,2015-01-31T21:17:38Z,5580,1,7
2058,3,6,0,Volunteers,pchaigno,2015-02-01T19:24:54Z,5593,223,14
2057,6,8,0,Volunteers,steinwaywhw,2015-02-01T01:03:05Z,5724,238,31
2056,2,0,0,Volunteers,arfon,2015-01-30T18:15:55Z,16,16,16
2055,1,0,0,Volunteers,arfon,2015-01-30T17:04:21Z,117,0,2
2048,1,1,0,Volunteers,infininight,2015-01-28T13:02:49Z,1,1,1
2047,1,2,0,Volunteers,vors,2015-01-28T13:00:18Z,277,12,9
2044,1,1,0,Volunteers,pchaigno,2015-01-27T15:45:24Z,7,1,4
2041,19,14,11,Volunteers,arfon,2015-01-30T02:12:47Z,154,102,30
2037,1,1,0,Volunteers,pchaigno,2015-01-26T01:24:15Z,1,0,1
2006,2,17,4,Volunteers,pchaigno,2016-12-12T20:34:33Z,444,38,13
2031,1,2,0,Volunteers,pchaigno,2015-01-24T14:51:26Z,169,51,4
2030,5,2,0,Volunteers,arfon,2015-01-23T20:50:32Z,27674,1704,307
2025,1,1,0,Volunteers,hyperair,2015-01-23T21:29:57Z,1,1,1
2024,5,7,0,Volunteers,halirutan,2015-02-27T03:10:00Z,1038,72,23
2017,11,1,0,Volunteers,arfon,2015-03-15T01:42:20Z,22451,753,246
2015,3,0,0,Volunteers,arfon,2015-01-20T16:40:38Z,38,57,24
2014,1,0,0,Volunteers,arfon,2015-01-20T15:12:33Z,18,37,4
2007,1,5,0,Volunteers,mamodom,2015-04-11T01:16:06Z,12,0,1
2005,1,3,0,Volunteers,JJ,2015-01-18T14:44:00Z,2,0,1
2003,2,5,0,Volunteers,pchaigno,2015-01-17T15:10:58Z,16,1,3
2002,8,4,1,Employees,bkeepers,2015-02-06T21:45:01Z,20932,784,205
2001,2,8,0,Volunteers,hartsantler,2015-01-30T14:28:27Z,7,5,2
2000,1,1,0,Volunteers,jayphelps,2015-02-01T19:03:13Z,1,0,1
1999,2,1,0,Volunteers,arfon,2015-01-15T22:41:36Z,25,32,2
1998,2,5,0,Volunteers,Frigolit,2015-01-15T22:07:22Z,8,0,2
1996,1,1,0,Volunteers,aoetk,2015-01-15T15:30:02Z,31,0,2
1995,2,6,0,Volunteers,phuicy,2015-01-16T02:26:19Z,6872,6,3
1989,3,5,0,Volunteers,davidabian,2015-01-12T14:12:45Z,138,0,3
1986,3,4,0,Volunteers,pchaigno,2015-01-26T15:28:11Z,7873,48,40
1982,2,1,0,Volunteers,pchaigno,2015-01-10T15:18:45Z,8,8,8
1978,3,6,0,Volunteers,larsbrinkhoff,2015-01-09T23:53:25Z,218,1,7
1977,4,2,0,Volunteers,arfon,2015-01-09T17:50:01Z,1632,81,49
1976,9,17,5,Volunteers,arfon,2015-01-16T02:20:00Z,147,120,20
1975,3,7,0,Volunteers,arfon,2015-01-08T20:19:38Z,1624,79,47
1974,1,1,0,Volunteers,aroben,2015-01-08T16:13:59Z,8,2,4
1973,4,1,0,Volunteers,aroben,2015-01-08T16:01:05Z,1186,3,8
1970,2,3,0,Volunteers,larsbrinkhoff,2015-01-08T18:43:14Z,2,1,2
1965,4,13,0,Volunteers,aroben,2016-03-09T12:35:31Z,153993,57342,309
1963,2,1,0,Volunteers,aroben,2015-01-09T21:20:30Z,2,1,2
1962,1,0,0,Volunteers,aroben,2015-01-07T15:57:29Z,1,1,1
1959,1,2,0,Volunteers,floscher,2015-01-07T13:56:20Z,2,2,1
1958,1,1,0,Volunteers,floscher,2015-01-07T13:58:34Z,4,3,1
1956,1,2,0,Volunteers,aroben,2015-01-06T18:26:09Z,6,7,4
1955,1,3,0,Volunteers,pchaigno,2015-01-10T18:43:00Z,3,3,4
1954,4,0,3,Volunteers,aroben,2015-01-06T18:59:52Z,97,16,15
1953,1,3,0,Volunteers,aroben,2015-01-06T15:18:52Z,17,17,17
1952,1,2,0,Volunteers,pchaigno,2015-01-08T20:19:40Z,7,1,4
1951,1,4,0,Volunteers,pchaigno,2015-01-09T17:50:03Z,7,1,4
1950,1,1,0,Volunteers,aroben,2015-01-05T20:24:42Z,2,2,2
1945,1,6,0,Volunteers,thotypous,2015-01-03T03:14:52Z,7,1,4
1944,4,9,0,Volunteers,pchaigno,2015-01-17T22:12:56Z,357,6,4
1942,1,2,0,Volunteers,pchaigno,2015-01-02T23:07:32Z,15,2,2
1940,1,1,0,Employees,bkeepers,2015-01-02T15:59:30Z,2,2,2
1938,4,15,3,Volunteers,floscher,2015-01-07T14:31:34Z,14,5,7
1937,1,1,0,Volunteers,arfon,2015-01-02T13:38:24Z,1,1,1
1933,1,15,6,Volunteers,floscher,2015-01-01T19:46:22Z,1887,0,2
1932,2,6,0,Volunteers,deadfoxygrandpa,2015-01-01T15:16:29Z,8,1,5
1931,6,15,0,Volunteers,aroben,2015-01-06T18:02:53Z,43,16,8
1930,3,2,5,Volunteers,aroben,2015-01-02T21:27:43Z,29,28,18
1929,12,3,2,Volunteers,arfon,2014-12-31T15:45:14Z,232111,222363,666
1928,2,1,4,Volunteers,arfon,2014-12-31T17:38:48Z,9,1,2
1926,1,5,0,Volunteers,aroben,2014-12-30T12:26:32Z,283,1,5
1922,2,10,0,Volunteers,Mailaender,2015-01-02T17:10:46Z,7,0,2
1920,1,1,0,Volunteers,pchaigno,2014-12-27T19:55:47Z,7,1,4
1916,2,19,0,Volunteers,Mailaender,2015-01-30T14:24:27Z,66,0,7
1912,5,3,0,Volunteers,archywilhes,2015-01-09T16:09:57Z,13,10,5
1909,8,1,0,Volunteers,aroben,2015-01-06T18:41:44Z,76,24,12
1905,3,8,0,Volunteers,joaquincasares,2015-01-08T15:45:15Z,174,2,4
1904,1,2,2,Employees,bkeepers,2014-12-19T16:27:10Z,3,2,17
1900,2,8,0,Volunteers,dalehenrich,2015-01-17T15:15:57Z,96537,68283,301
1899,3,5,0,Volunteers,sethvargo,2015-07-29T13:14:38Z,35,8,4
1896,14,24,8,Volunteers,aroben,2014-12-22T22:17:40Z,1826,987,368
1895,2,0,0,Volunteers,aroben,2014-12-18T17:20:26Z,14,4,4
1891,5,4,0,Volunteers,aroben,2014-12-17T23:35:30Z,72,43,8
1890,5,0,0,Volunteers,arfon,2014-12-18T22:31:21Z,69,40,8
1888,3,2,0,Volunteers,MattDMo,2015-01-08T15:42:56Z,18,10,3
1886,4,7,0,Volunteers,Dadido3,2014-12-17T18:28:46Z,351,2,4
1885,1,4,0,Employees,gjtorikian,2014-12-17T03:25:02Z,2,2,1
1881,6,11,0,Volunteers,hawkw,2014-12-17T03:29:19Z,1123,6,16
1877,1,6,0,Volunteers,sebgod,2014-12-17T03:27:10Z,3,1,2
1876,2,2,0,Volunteers,Mailaender,2014-12-17T03:29:55Z,2,1,2
1875,1,9,0,Volunteers,arctic5,2014-12-17T13:59:21Z,2,2,1
1871,5,7,0,Volunteers,arfon,2014-12-12T17:24:40Z,10724,1500,147
1868,6,0,0,Volunteers,arfon,2014-12-12T03:23:02Z,1936,1162,96
1866,6,11,6,Volunteers,arfon,2015-01-03T17:23:20Z,5852,1314,292
1865,5,0,0,Volunteers,arfon,2014-12-12T02:56:05Z,1140,176,29
1864,2,5,2,Employees,robrix,2014-12-12T02:44:37Z,3,3,2
1863,1,1,0,Volunteers,aroben,2014-12-11T17:31:08Z,10,1,2
1861,1,1,0,Volunteers,aroben,2014-12-12T02:45:33Z,1,1,1
1860,1,4,0,Volunteers,aroben,2014-12-11T14:52:14Z,5,3,1
1859,1,2,0,Volunteers,pchaigno,2014-12-12T03:49:27Z,205,0,3
1856,1,3,0,Volunteers,lutoma,2014-12-10T21:29:18Z,866,0,14
1854,5,1,2,Employees,bkeepers,2014-12-11T15:40:11Z,22,9,5
1850,3,10,5,Volunteers,othree,2014-12-12T02:56:08Z,73,3,6
1848,1,1,0,Volunteers,larsbrinkhoff,2014-12-08T22:02:58Z,1,1,1
1845,1,1,0,Volunteers,lostcolony,2014-12-07T23:45:48Z,1,0,1
1844,1,4,0,Volunteers,pchaigno,2014-12-09T16:24:18Z,101,0,5
1842,2,11,0,Volunteers,pchaigno,2014-12-06T23:06:09Z,63,0,4
1841,1,6,0,Volunteers,danmichaelo,2015-01-15T15:28:26Z,262,0,8
1835,1,4,0,Volunteers,tenbits,2014-12-06T23:14:06Z,3,1,2
1834,3,3,0,Volunteers,karel-brinda,2014-12-06T23:11:51Z,3,2,3
1832,5,9,8,Volunteers,pchaigno,2014-12-31T20:19:43Z,91,38,5
1831,9,5,4,Employees,gjtorikian,2014-12-09T18:53:47Z,622,164,26
1821,1,0,0,Volunteers,arfon,2014-12-03T21:09:42Z,1,1,1
1820,2,3,0,Employees,bkeepers,2014-12-03T18:55:09Z,4,1,2
1818,1,1,0,Volunteers,arfon,2014-12-03T16:13:32Z,1,14,2
1817,2,3,0,Volunteers,pchaigno,2014-12-03T19:08:08Z,51,2,2
1816,7,9,0,Volunteers,arfon,2014-12-03T19:47:18Z,930,23,19
1813,1,1,0,Employees,bkeepers,2014-12-03T17:48:48Z,2,1,2
1812,1,0,0,Volunteers,arfon,2014-12-03T02:30:31Z,1,1,1
1809,5,14,0,Volunteers,pchaigno,2014-12-03T02:05:22Z,105,7,6
1803,3,2,0,Volunteers,arfon,2014-12-02T18:36:05Z,4634,11,26
1802,1,5,4,Volunteers,wmertens,2014-12-01T18:05:24Z,4,1,2
1800,2,0,0,Volunteers,arfon,2014-12-01T03:58:08Z,739,5,15
1798,2,0,0,Volunteers,arfon,2014-12-01T03:16:50Z,71621,74066,221
1797,4,10,0,Volunteers,arfon,2014-12-17T10:47:37Z,134068,129649,242
1796,4,5,0,Volunteers,arfon,2014-12-01T02:49:26Z,89209,66828,308
1795,1,0,0,Volunteers,arfon,2014-11-30T14:00:36Z,0,3,1
1791,1,1,0,Volunteers,pchaigno,2014-11-29T18:32:28Z,0,6,1
1790,1,4,0,Volunteers,pchaigno,2014-12-01T03:24:30Z,46,0,4
1788,8,2,0,Employees,bkeepers,2014-11-28T23:59:43Z,204,285,10
1787,11,1,0,Employees,bkeepers,2014-11-29T00:02:04Z,169,144,20
1782,7,9,1,Volunteers,anpar,2014-12-01T02:57:55Z,70,9,7
1779,2,8,2,Volunteers,larsbrinkhoff,2014-12-05T16:18:24Z,285,0,8
1776,2,0,0,Employees,bkeepers,2014-11-26T21:24:25Z,1,2,2
1774,1,0,0,Employees,bkeepers,2014-11-26T20:16:06Z,1,0,4
1773,1,2,0,Volunteers,aroben,2014-11-26T16:44:05Z,1,1,1
1771,1,1,0,Volunteers,aroben,2014-11-26T14:35:55Z,2,2,1
1770,11,17,0,Volunteers,fushnisoft,2015-04-10T20:32:46Z,39887,2346,354
1765,3,0,0,Employees,vmg,2014-11-24T12:37:09Z,3,2,7
1762,18,16,6,Employees,gjtorikian,2014-12-04T19:46:58Z,10707,485,129
1758,1,8,0,Volunteers,larsbrinkhoff,2014-11-27T13:41:14Z,342,0,6
1757,1,0,0,Volunteers,aroben,2014-11-21T17:06:38Z,1,1,1
1756,3,9,0,Volunteers,aroben,2014-11-21T16:54:46Z,170,78,5
1755,1,1,0,Volunteers,aroben,2014-11-21T14:31:07Z,1,1,1
1754,3,1,3,Volunteers,arfon,2014-11-21T15:30:20Z,10,3,4
1753,1,3,0,Volunteers,aroben,2014-11-21T14:23:28Z,2,3,1
1752,1,2,0,Volunteers,aroben,2014-11-21T10:31:50Z,3,1,2
1751,7,12,0,Volunteers,roodboi,2014-11-24T16:30:04Z,47,6,7
1750,12,5,6,Employees,bkeepers,2014-11-26T21:51:08Z,1857,102,49
1748,2,4,0,Volunteers,mrego,2014-11-21T18:48:58Z,18,0,2
1747,2,1,0,Volunteers,aroben,2014-11-19T17:12:07Z,3,1,2
1745,1,2,0,Employees,bkeepers,2014-11-19T13:04:58Z,0,0,2
1743,2,0,0,Volunteers,arfon,2014-11-19T02:02:12Z,6,0,2
1741,3,1,0,Employees,bkeepers,2014-11-26T20:10:24Z,1508,159,48
1738,1,0,0,Volunteers,aroben,2014-11-18T15:45:38Z,1,1,3
1737,1,2,0,Volunteers,aroben,2014-11-18T16:47:35Z,1,1,1
1736,1,1,0,Volunteers,aroben,2014-11-18T14:07:51Z,1,1,1
1734,4,1,1,Volunteers,arfon,2014-11-18T19:01:57Z,169,305,7
1733,1,1,0,Volunteers,arfon,2014-11-17T22:35:07Z,17,19,2
1732,20,18,9,Employees,bkeepers,2014-11-18T21:31:19Z,960,752,46
1731,3,3,0,Employees,bkeepers,2014-11-26T20:09:15Z,36,14,6
1730,3,1,8,Volunteers,aroben,2014-11-17T20:28:32Z,35,18,4
1728,1,0,0,Volunteers,aroben,2014-11-17T15:45:48Z,2,2,1
1727,4,7,4,Volunteers,pchaigno,2014-11-17T19:45:46Z,8,8,5
1726,1,2,0,Employees,bkeepers,2014-11-17T15:52:39Z,1,1,1
1724,1,3,0,Volunteers,pchaigno,2014-11-17T04:17:30Z,1,0,1
1723,4,8,0,Volunteers,techhat,2015-01-24T16:54:30Z,3302,473,81
1722,3,3,0,Employees,vmg,2014-11-16T13:41:40Z,19,3,5
1714,17,3,7,Employees,vmg,2014-11-14T19:24:21Z,246,54,28
1710,6,5,10,Volunteers,aroben,2014-11-14T15:12:22Z,955,248,17
1709,1,0,0,Employees,bkeepers,2014-11-13T15:47:52Z,1,0,1
1708,1,0,0,Volunteers,aroben,2014-11-13T14:53:33Z,1,0,1
1707,7,8,0,Employees,vmg,2014-11-14T16:39:51Z,23,343,15
1706,2,8,0,Volunteers,pchaigno,2014-11-30T05:07:58Z,115,25,6
1705,1,1,0,Volunteers,aroben,2014-11-12T18:52:00Z,1,1,1
1704,1,0,0,Volunteers,aroben,2014-11-12T17:08:14Z,1,0,1
1703,1,0,0,Volunteers,aroben,2014-11-12T16:45:01Z,1,1,1
1702,6,13,4,Volunteers,ellemenno,2014-12-02T16:54:36Z,211,12,9
1698,1,8,0,Volunteers,sebgod,2014-12-01T03:28:04Z,2,0,1
1696,1,0,0,Volunteers,aroben,2014-11-10T20:19:28Z,1,1,1
1695,1,0,0,Volunteers,aroben,2014-11-10T20:13:28Z,6,3,2
1694,1,0,0,Volunteers,aroben,2014-11-10T19:52:55Z,1,1,1
1687,1,2,0,Volunteers,aroben,2014-11-07T20:47:35Z,1,0,1
1686,1,0,0,Volunteers,aroben,2014-11-07T17:57:36Z,1,0,1
1683,4,4,5,Employees,bkeepers,2014-11-10T19:37:45Z,37,5,5
1678,1,2,3,Volunteers,tenbits,2014-11-07T18:39:24Z,1,1,1
1675,3,11,1,Volunteers,aroben,2014-11-07T15:31:00Z,129,8,4
1674,9,2,0,Volunteers,arfon,2014-11-18T16:43:01Z,108,84,13
1673,1,2,0,Volunteers,blakeembrey,2014-12-01T03:05:10Z,48,0,2
1669,4,8,0,Volunteers,arfon,2014-11-05T19:56:37Z,3514,52,74
1663,10,3,5,Employees,bkeepers,2014-11-28T23:40:12Z,7458,718,154
1660,7,0,0,Volunteers,arfon,2014-11-03T02:17:38Z,2279,26,29
1657,2,5,0,Volunteers,techniq,2014-11-11T06:39:20Z,5,1,2
1654,2,5,5,Volunteers,danijar,2014-11-03T19:20:59Z,29,23,3
1653,1,10,0,Volunteers,baroquebobcat,2014-11-11T06:39:55Z,1,0,1
1652,6,27,6,Volunteers,arfon,2015-01-30T14:51:51Z,34482,1903,332
1650,2,13,0,Volunteers,jlord,2014-10-31T21:16:34Z,2,2,2
1646,1,0,0,Volunteers,arfon,2014-10-30T00:57:32Z,0,1,1
1645,1,4,0,Volunteers,pchaigno,2014-10-29T22:10:14Z,2,0,1
1643,1,0,0,Volunteers,arfon,2014-10-29T18:34:41Z,1,1,1
1641,1,0,0,Volunteers,aroben,2014-10-29T14:02:49Z,1,1,1
1639,1,4,0,Volunteers,pchaigno,2014-11-01T14:26:49Z,15,0,2
1636,3,1,0,Volunteers,Verteiron,2014-10-30T11:24:56Z,196,0,4
1634,1,9,0,Volunteers,wil93,2014-10-26T09:06:38Z,802,0,2
1633,1,1,0,Volunteers,pchaigno,2014-10-24T21:48:11Z,4,0,1
1632,2,7,0,Volunteers,ngn,2014-10-27T17:38:34Z,368,0,2
1630,1,1,0,Volunteers,aroben,2014-10-23T18:42:57Z,110,0,1
1627,32,6,8,Volunteers,arfon,2014-11-29T00:05:16Z,277047,183150,668
1623,2,3,0,Volunteers,pchaigno,2014-11-03T02:17:40Z,722,0,7
1622,1,1,0,Volunteers,pchaigno,2014-10-23T09:54:05Z,31,0,2
1620,1,5,0,Volunteers,unfunco,2014-10-31T21:46:49Z,1,0,1
1614,1,1,0,Volunteers,creasty,2014-10-19T21:45:42Z,9,0,2
1613,2,9,0,Volunteers,hearsilent,2014-10-20T15:21:24Z,67,0,2
1612,2,4,0,Volunteers,briandela,2014-10-20T15:29:04Z,3,1,2
1611,1,0,0,Volunteers,arfon,2014-10-17T19:27:24Z,1,1,1
1610,1,1,3,Volunteers,arfon,2014-10-17T19:07:47Z,1,1,2
1609,1,1,0,Employees,bkeepers,2014-10-17T19:27:39Z,1,0,1
1608,2,0,4,Employees,bkeepers,2014-10-31T22:03:28Z,1968,26,45
1605,1,1,0,Employees,bkeepers,2014-10-17T13:19:04Z,6,46,1
1604,1,6,1,Volunteers,geoff-codes,2015-04-01T20:18:40Z,1520,0,6
1602,4,1,0,Volunteers,arfon,2014-10-17T13:20:03Z,82,99,4
1596,1,4,0,Volunteers,pchaigno,2014-10-17T19:30:40Z,240,0,6
1595,1,0,0,Volunteers,aroben,2014-10-15T22:05:08Z,1,1,1
1594,2,1,2,Volunteers,tricknotes,2014-10-31T21:36:34Z,3,1,3
1593,7,0,0,Volunteers,aroben,2014-10-14T15:06:47Z,10,1,7
1592,5,0,0,Volunteers,arfon,2014-10-14T14:07:02Z,33,2,6
1590,4,0,0,Volunteers,arfon,2014-10-14T01:21:40Z,32,1,5
1588,11,2,2,Volunteers,arfon,2014-10-16T19:21:33Z,171,17,19
1587,1,0,0,Volunteers,arfon,2014-10-13T14:47:52Z,1,1,1
1586,1,0,0,Volunteers,arfon,2014-10-13T14:03:36Z,2,45,6
1584,3,4,0,Volunteers,laomaiweng,2014-10-17T19:32:13Z,94,0,5
1575,1,2,0,Volunteers,Jaxan,2014-10-10T19:52:30Z,304,0,9
1573,7,7,0,Volunteers,ztmr,2015-04-10T20:54:05Z,4960,5,14
1570,1,1,0,Volunteers,lucaswerkmeister,2014-10-03T00:06:30Z,5,5,1
1563,4,2,0,Employees,bkeepers,2014-09-29T19:26:28Z,43,68,8
1561,1,1,0,Volunteers,pchaigno,2014-09-26T21:34:39Z,27,0,2
1557,2,3,0,Volunteers,larsbrinkhoff,2014-09-30T13:22:34Z,24,0,4
1555,16,8,5,Volunteers,arfon,2014-09-29T20:24:30Z,265,229,30
1554,2,1,0,Volunteers,arfon,2014-09-24T21:50:55Z,140265,134238,138
1553,2,1,0,Volunteers,arfon,2014-09-24T21:45:39Z,120492,126470,73
1552,2,0,0,Volunteers,arfon,2014-09-24T21:13:53Z,6,0,2
1549,2,21,0,Volunteers,kr,2014-09-24T15:56:41Z,20,0,4
1547,1,3,0,Volunteers,bwestlin,2014-09-24T22:04:16Z,10,0,2
1546,2,3,0,Volunteers,vivekgalatage,2014-09-22T02:44:03Z,13,0,2
1545,1,1,0,Volunteers,larsbrinkhoff,2014-09-20T18:58:18Z,13,0,1
1542,1,0,0,Volunteers,arfon,2014-09-18T19:26:24Z,0,1,1
1540,2,7,3,Volunteers,rlespinasse,2014-11-08T19:00:36Z,1382,1,29
1538,11,11,2,Volunteers,arfon,2014-11-26T20:47:12Z,224291,206097,397
1537,9,1,0,Employees,bkeepers,2014-09-18T19:30:15Z,31,74025,14
1536,1,1,0,Volunteers,pchaigno,2014-09-16T21:46:50Z,1,1,1
1534,3,0,0,Volunteers,arfon,2014-09-15T19:00:49Z,56790,9,15
1533,1,1,0,Volunteers,arfon,2014-09-15T18:22:43Z,3,1,1
1530,2,0,0,Volunteers,fingolfin,2014-09-15T19:00:53Z,55796,3,6
1529,2,9,0,Volunteers,fingolfin,2014-09-15T18:44:23Z,988,3,6
1525,1,1,0,Volunteers,fingolfin,2014-09-15T18:21:26Z,2,2,2
1524,1,1,0,Volunteers,ankitr,2014-09-15T19:07:46Z,1,1,1
1523,4,18,2,Volunteers,fingolfin,2015-01-23T20:50:33Z,200,2,7
1522,1,1,2,Volunteers,arfon,2014-09-24T15:58:41Z,3,0,1
1520,1,10,0,Volunteers,pmoura,2014-09-15T14:10:46Z,1,0,1
1517,33,2,2,Volunteers,arfon,2014-10-13T14:40:14Z,57997,74326,104
1516,3,1,0,Employees,bkeepers,2014-09-10T22:00:55Z,39,151,3
1515,4,6,1,Employees,vmg,2014-10-13T13:13:23Z,46,3,7
